Metadata_Well	cell_count	batch_id	sc_type	Metadata_Plate	Metadata_Plate_Map_Name	Metadata_well_position	Metadata_plating_density	Metadata_line_ID	Metadata_timepoint
G12	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G12	1000	F	24
G13	54	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G13	3000	A	24
G14	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G14	3000	A	24
G15	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G15	1000	F	24
G16	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G16	1000	F	24
G17	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G17	4000	E	24
G18	39	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G18	4000	E	24
G19	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G19	1000	F	24
G20	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G20	1000	F	24
G21	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G21	1000	C	24
G22	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G22	1000	C	24
G23	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G23	2000	A	24
G24	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	G24	2000	A	24
H01	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H01	3000	E	24
H02	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H02	3000	E	24
H03	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H03	3000	D	24
H04	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H04	3000	D	24
H05	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H05	1000	C	24
H06	16	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H06	1000	C	24
H07	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H07	2000	E	24
H08	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H08	2000	E	24
H09	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H09	4000	D	24
H10	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H10	4000	D	24
H11	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H11	1000	F	24
H12	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H12	1000	F	24
H13	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H13	3000	A	24
H14	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H14	3000	A	24
H15	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H15	1000	F	24
H16	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H16	1000	F	24
H17	39	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H17	4000	E	24
H18	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H18	4000	E	24
H19	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H19	1000	F	24
H20	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H20	1000	F	24
H21	16	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H21	1000	C	24
H22	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H22	1000	C	24
H23	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H23	2000	A	24
H24	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	H24	2000	A	24
I01	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I01	3000	A	24
I02	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I02	3000	A	24
I03	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I03	3000	C	24
I04	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I04	3000	C	24
I05	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I05	4000	E	24
I06	48	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I06	4000	E	24
I07	50	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I07	4000	F	24
I08	48	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I08	4000	F	24
I09	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I09	3000	C	24
I10	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I10	3000	C	24
I11	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I11	2000	C	24
I12	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I12	2000	C	24
I13	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I13	3000	F	24
I14	48	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I14	3000	F	24
I15	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I15	1000	E	24
I16	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I16	1000	E	24
I17	16	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I17	1000	D	24
I18	11	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I18	1000	D	24
I19	52	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I19	4000	F	24
I20	46	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I20	4000	F	24
I21	42	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I21	1000	E	24
I22	39	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I22	1000	E	24
I23	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I23	2000	D	24
I24	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	I24	2000	D	24
J01	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J01	3000	A	24
J02	19	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J02	3000	A	24
J03	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J03	3000	C	24
J04	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J04	3000	C	24
J05	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J05	4000	E	24
J06	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J06	4000	E	24
J07	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J07	4000	F	24
J08	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J08	4000	F	24
J09	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J09	3000	C	24
J10	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J10	3000	C	24
J11	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J11	2000	C	24
J12	17	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J12	2000	C	24
J13	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J13	3000	F	24
J14	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J14	3000	F	24
J15	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J15	1000	E	24
J16	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J16	1000	E	24
J17	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J17	1000	D	24
J18	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J18	1000	D	24
J19	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J19	4000	F	24
J20	59	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J20	4000	F	24
J21	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J21	1000	E	24
J22	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J22	1000	E	24
J23	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J23	2000	D	24
J24	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	J24	2000	D	24
K01	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K01	3000	F	24
K02	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K02	3000	F	24
K03	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K03	3000	B	24
K04	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K04	3000	B	24
K05	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K05	4000	C	24
K06	43	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K06	4000	C	24
K07	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K07	2000	D	24
K08	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K08	2000	D	24
K09	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K09	4000	E	24
K10	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K10	4000	E	24
K11	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K11	3000	D	24
K12	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K12	3000	D	24
K13	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K13	3000	E	24
K14	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K14	3000	E	24
K15	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K15	1000	A	24
K16	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K16	1000	A	24
K17	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K17	2000	F	24
K18	46	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K18	2000	F	24
K19	4	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K19	4000	A	24
K20	13	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K20	4000	A	24
K21	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K21	3000	D	24
K22	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K22	3000	D	24
K23	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K23	2000	B	24
K24	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	K24	2000	B	24
L01	50	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L01	3000	F	24
L02	43	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L02	3000	F	24
L03	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L03	3000	B	24
L04	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L04	3000	B	24
L05	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L05	4000	C	24
L06	20	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L06	4000	C	24
L07	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L07	2000	D	24
L08	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L08	2000	D	24
L09	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L09	4000	E	24
L10	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L10	4000	E	24
L11	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L11	3000	D	24
L12	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L12	3000	D	24
L13	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L13	3000	E	24
L14	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L14	3000	E	24
L15	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L15	1000	A	24
L16	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L16	1000	A	24
L17	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L17	2000	F	24
L18	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L18	2000	F	24
L19	3	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L19	4000	A	24
L20	3	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L20	4000	A	24
L21	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L21	3000	D	24
L22	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L22	3000	D	24
L23	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L23	2000	B	24
L24	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	L24	2000	B	24
M01	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M01	2000	B	24
M02	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M02	2000	B	24
M03	16	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M03	4000	A	24
M04	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M04	4000	A	24
M05	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M05	1000	A	24
M06	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M06	1000	A	24
M07	39	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M07	1000	B	24
M08	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M08	1000	B	24
M09	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M09	2000	A	24
M10	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M10	2000	A	24
M11	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M11	1000	F	24
M12	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M12	1000	F	24
M13	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M13	4000	E	24
M14	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M14	4000	E	24
M15	48	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M15	4000	C	24
M16	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M16	4000	C	24
M17	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M17	4000	B	24
M18	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M18	4000	B	24
M19	44	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M19	4000	D	24
M20	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M20	4000	D	24
M21	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M21	4000	C	24
M22	42	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M22	4000	C	24
M23	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M23	3000	E	24
M24	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	M24	3000	E	24
N01	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N01	2000	B	24
N02	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N02	2000	B	24
N03	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N03	4000	A	24
N04	14	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N04	4000	A	24
N05	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N05	1000	A	24
N06	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N06	1000	A	24
N07	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N07	1000	B	24
N08	19	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N08	1000	B	24
N09	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N09	2000	A	24
N10	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N10	2000	A	24
N11	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N11	1000	F	24
N12	50	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N12	1000	F	24
N13	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N13	4000	E	24
N14	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N14	4000	E	24
N15	47	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N15	4000	C	24
N16	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N16	4000	C	24
N17	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N17	4000	B	24
N18	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N18	4000	B	24
N19	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N19	4000	D	24
N20	25	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N20	4000	D	24
N21	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N21	4000	C	24
N22	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N22	4000	C	24
N23	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N23	3000	E	24
N24	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	N24	3000	E	24
O01	36	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O01	2000	E	24
O02	49	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O02	2000	E	24
O03	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O03	1000	D	24
O04	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O04	1000	D	24
O05	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O05	2000	F	24
O06	37	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O06	2000	F	24
O07	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O07	3000	D	24
O08	42	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O08	3000	D	24
O09	17	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O09	1000	C	24
O10	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O10	1000	C	24
O11	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O11	3000	A	24
O12	23	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O12	3000	A	24
O13	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O13	1000	B	24
O14	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O14	1000	B	24
O15	58	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O15	3000	F	24
O16	42	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O16	3000	F	24
O17	15	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O17	2000	C	24
O18	22	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O18	2000	C	24
O19	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O19	3000	B	24
O20	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O20	3000	B	24
O21	38	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O21	2000	A	24
O22	40	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O22	2000	A	24
O23	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O23	3000	C	24
O24	51	BR00103268	isolated	BR00103268	cmQTL5-8_mt	O24	3000	C	24
P01	30	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P01	2000	E	24
P02	34	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P02	2000	E	24
P03	24	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P03	1000	D	24
P04	15	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P04	1000	D	24
P05	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P05	2000	F	24
P06	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P06	2000	F	24
P07	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P07	3000	D	24
P08	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P08	3000	D	24
P09	18	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P09	1000	C	24
P10	29	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P10	1000	C	24
P11	32	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P11	3000	A	24
P12	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P12	3000	A	24
P13	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P13	1000	B	24
P14	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P14	1000	B	24
P15	41	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P15	3000	F	24
P16	52	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P16	3000	F	24
P17	28	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P17	2000	C	24
P18	31	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P18	2000	C	24
P19	26	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P19	3000	B	24
P20	35	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P20	3000	B	24
P21	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P21	2000	A	24
P22	21	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P22	2000	A	24
P23	27	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P23	3000	C	24
P24	33	BR00103268	isolated	BR00103268	cmQTL5-8_mt	P24	3000	C	24
A02	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	A02	1000	A	24
A03	22	BR00103268	colony	BR00103268	cmQTL5-8_mt	A03	3000	B	24
A04	23	BR00103268	colony	BR00103268	cmQTL5-8_mt	A04	3000	B	24
A06	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	A06	1000	E	24
A09	41	BR00103268	colony	BR00103268	cmQTL5-8_mt	A09	4000	D	24
A10	58	BR00103268	colony	BR00103268	cmQTL5-8_mt	A10	4000	D	24
A11	23	BR00103268	colony	BR00103268	cmQTL5-8_mt	A11	2000	E	24
A12	37	BR00103268	colony	BR00103268	cmQTL5-8_mt	A12	2000	E	24
A13	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	A13	3000	A	24
A14	31	BR00103268	colony	BR00103268	cmQTL5-8_mt	A14	3000	A	24
A15	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	A15	2000	B	24
A16	16	BR00103268	colony	BR00103268	cmQTL5-8_mt	A16	2000	B	24
A17	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	A17	4000	C	24
A18	13	BR00103268	colony	BR00103268	cmQTL5-8_mt	A18	4000	C	24
A19	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	A19	3000	B	24
A20	48	BR00103268	colony	BR00103268	cmQTL5-8_mt	A20	3000	B	24
B01	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	B01	1000	A	24
B02	23	BR00103268	colony	BR00103268	cmQTL5-8_mt	B02	1000	A	24
B03	131	BR00103268	colony	BR00103268	cmQTL5-8_mt	B03	3000	B	24
B04	52	BR00103268	colony	BR00103268	cmQTL5-8_mt	B04	3000	B	24
B05	22	BR00103268	colony	BR00103268	cmQTL5-8_mt	B05	1000	E	24
B06	31	BR00103268	colony	BR00103268	cmQTL5-8_mt	B06	1000	E	24
B07	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	B07	2000	C	24
B08	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	B08	2000	C	24
B09	107	BR00103268	colony	BR00103268	cmQTL5-8_mt	B09	4000	D	24
B10	78	BR00103268	colony	BR00103268	cmQTL5-8_mt	B10	4000	D	24
B11	30	BR00103268	colony	BR00103268	cmQTL5-8_mt	B11	2000	E	24
B12	73	BR00103268	colony	BR00103268	cmQTL5-8_mt	B12	2000	E	24
B13	45	BR00103268	colony	BR00103268	cmQTL5-8_mt	B13	3000	A	24
B14	59	BR00103268	colony	BR00103268	cmQTL5-8_mt	B14	3000	A	24
B15	16	BR00103268	colony	BR00103268	cmQTL5-8_mt	B15	2000	B	24
B16	43	BR00103268	colony	BR00103268	cmQTL5-8_mt	B16	2000	B	24
B17	11	BR00103268	colony	BR00103268	cmQTL5-8_mt	B17	4000	C	24
B18	19	BR00103268	colony	BR00103268	cmQTL5-8_mt	B18	4000	C	24
B19	44	BR00103268	colony	BR00103268	cmQTL5-8_mt	B19	3000	B	24
B20	67	BR00103268	colony	BR00103268	cmQTL5-8_mt	B20	3000	B	24
B22	4	BR00103268	colony	BR00103268	cmQTL5-8_mt	B22	3000	C	24
C03	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	C03	2000	D	24
C04	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	C04	2000	D	24
C05	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	C05	1000	B	24
C06	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	C06	1000	B	24
C07	6	BR00103268	colony	BR00103268	cmQTL5-8_mt	C07	2000	A	24
C08	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	C08	2000	A	24
C09	44	BR00103268	colony	BR00103268	cmQTL5-8_mt	C09	4000	B	24
C10	143	BR00103268	colony	BR00103268	cmQTL5-8_mt	C10	4000	B	24
C11	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	C11	3000	F	24
C12	6	BR00103268	colony	BR00103268	cmQTL5-8_mt	C12	3000	F	24
C13	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	C13	1000	D	24
C14	24	BR00103268	colony	BR00103268	cmQTL5-8_mt	C14	1000	D	24
C15	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	C15	4000	F	24
C16	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	C16	4000	F	24
C17	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	C17	2000	D	24
C18	85	BR00103268	colony	BR00103268	cmQTL5-8_mt	C18	2000	D	24
C19	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	C19	1000	A	24
C20	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	C20	1000	A	24
C21	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	C21	2000	E	24
C22	78	BR00103268	colony	BR00103268	cmQTL5-8_mt	C22	2000	E	24
C23	178	BR00103268	colony	BR00103268	cmQTL5-8_mt	C23	4000	D	24
C24	186	BR00103268	colony	BR00103268	cmQTL5-8_mt	C24	4000	D	24
D02	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	D02	1000	C	24
D03	69	BR00103268	colony	BR00103268	cmQTL5-8_mt	D03	2000	D	24
D04	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	D04	2000	D	24
D05	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	D05	1000	B	24
D06	20	BR00103268	colony	BR00103268	cmQTL5-8_mt	D06	1000	B	24
D07	26	BR00103268	colony	BR00103268	cmQTL5-8_mt	D07	2000	A	24
D08	10	BR00103268	colony	BR00103268	cmQTL5-8_mt	D08	2000	A	24
D09	160	BR00103268	colony	BR00103268	cmQTL5-8_mt	D09	4000	B	24
D10	139	BR00103268	colony	BR00103268	cmQTL5-8_mt	D10	4000	B	24
D11	12	BR00103268	colony	BR00103268	cmQTL5-8_mt	D11	3000	F	24
D12	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	D12	3000	F	24
D13	25	BR00103268	colony	BR00103268	cmQTL5-8_mt	D13	1000	D	24
D14	14	BR00103268	colony	BR00103268	cmQTL5-8_mt	D14	1000	D	24
D15	21	BR00103268	colony	BR00103268	cmQTL5-8_mt	D15	4000	F	24
D16	33	BR00103268	colony	BR00103268	cmQTL5-8_mt	D16	4000	F	24
D17	65	BR00103268	colony	BR00103268	cmQTL5-8_mt	D17	2000	D	24
D18	31	BR00103268	colony	BR00103268	cmQTL5-8_mt	D18	2000	D	24
D19	5	BR00103268	colony	BR00103268	cmQTL5-8_mt	D19	1000	A	24
D20	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	D20	1000	A	24
D21	107	BR00103268	colony	BR00103268	cmQTL5-8_mt	D21	2000	E	24
D22	36	BR00103268	colony	BR00103268	cmQTL5-8_mt	D22	2000	E	24
D23	322	BR00103268	colony	BR00103268	cmQTL5-8_mt	D23	4000	D	24
D24	285	BR00103268	colony	BR00103268	cmQTL5-8_mt	D24	4000	D	24
E03	64	BR00103268	colony	BR00103268	cmQTL5-8_mt	E03	4000	B	24
E04	81	BR00103268	colony	BR00103268	cmQTL5-8_mt	E04	4000	B	24
E05	2	BR00103268	colony	BR00103268	cmQTL5-8_mt	E05	4000	F	24
E06	8	BR00103268	colony	BR00103268	cmQTL5-8_mt	E06	4000	F	24
E08	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	E08	3000	E	24
E09	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	E09	2000	F	24
E10	7	BR00103268	colony	BR00103268	cmQTL5-8_mt	E10	2000	F	24
E13	18	BR00103268	colony	BR00103268	cmQTL5-8_mt	E13	2000	B	24
E14	28	BR00103268	colony	BR00103268	cmQTL5-8_mt	E14	2000	B	24
E15	9	BR00103268	colony	BR00103268	cmQTL5-8_mt	E15	1000	E	24
E16	15	BR00103268	colony	BR00103268	cmQTL5-8_mt	E16	1000	E	24
E17	3	BR00103268	colony	BR00103268	cmQTL5-8_mt	E17	2000	F	24
E20	1	BR00103268	colony	BR00103268	cmQTL5-8_mt	E20	2000	C	24
E21	6	BR00103268	colony	BR00103268	cmQTL5-8_mt	E21	1000	B	24
