FileName_OrigRNA,PathName_OrigRNA,FileName_OrigER,PathName_OrigER,FileName_OrigAGP,PathName_OrigAGP,FileName_OrigMito,PathName_OrigMito,FileName_OrigBrightfieldExtra,PathName_OrigBrightfieldExtra,FileName_OrigBrightfield,PathName_OrigBrightfield,FileName_OrigDNA,PathName_OrigDNA,Metadata_Plate,Metadata_Well,Metadata_Site,Metadata_AbsPositionZ,Metadata_AbsTime,Metadata_BinningX,Metadata_BinningY,Metadata_ChannelID,Metadata_ChannelName,Metadata_Col,Metadata_ExposureTime,Metadata_FieldID,Metadata_ImageResolutionX,Metadata_ImageResolutionY,Metadata_ImageSizeX,Metadata_ImageSizeY,Metadata_MainEmissionWavelength,Metadata_MainExcitationWavelength,Metadata_MaxIntensity,Metadata_ObjectiveMagnification,Metadata_ObjectiveNA,Metadata_PositionX,Metadata_PositionY,Metadata_PositionZ,Metadata_Row
r07c04f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f07p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G04,7,0.134529695,2018-08-23T04:47:19.253-04:00,1,1,1,HOECHST 33342,4,0.01,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,-0.000645814,-3E-06,7
r07c04f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f08p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G04,8,0.134526193,2018-08-23T04:47:20.953-04:00,1,1,1,HOECHST 33342,4,0.01,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,-0.000645814,-3E-06,7
r07c04f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f09p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c04f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G04,9,0.134520605,2018-08-23T04:47:22.653-04:00,1,1,1,HOECHST 33342,4,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,-0.000645814,-3E-06,7
r07c05f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f01p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,1,0.1344987,2018-08-23T04:52:01.817-04:00,1,1,1,HOECHST 33342,5,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0,-3E-06,7
r07c05f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f02p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,2,0.134502694,2018-08-23T04:52:03.547-04:00,1,1,1,HOECHST 33342,5,0.01,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,0.000645814,-3E-06,7
r07c05f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f03p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,3,0.134499803,2018-08-23T04:52:05.247-04:00,1,1,1,HOECHST 33342,5,0.01,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0.000645814,-3E-06,7
r07c05f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f04p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,4,0.134495601,2018-08-23T04:52:06.963-04:00,1,1,1,HOECHST 33342,5,0.01,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,0.000645814,-3E-06,7
r07c05f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f05p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,5,0.134494498,2018-08-23T04:52:08.68-04:00,1,1,1,HOECHST 33342,5,0.01,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,0,-3E-06,7
r07c05f06p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f06p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f06p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f06p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f06p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f06p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f06p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,6,0.134502098,2018-08-23T04:52:10.38-04:00,1,1,1,HOECHST 33342,5,0.01,6,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,0,-3E-06,7
r07c05f07p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f07p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f07p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f07p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f07p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f07p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f07p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,7,0.134501696,2018-08-23T04:52:12.08-04:00,1,1,1,HOECHST 33342,5,0.01,7,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,-0.000645814,-3E-06,7
r07c05f08p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f08p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f08p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f08p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f08p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f08p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f08p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,8,0.134497002,2018-08-23T04:52:13.797-04:00,1,1,1,HOECHST 33342,5,0.01,8,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,-0.000645814,-3E-06,7
r07c05f09p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f09p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f09p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f09p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f09p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f09p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c05f09p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G05,9,0.134494096,2018-08-23T04:52:15.497-04:00,1,1,1,HOECHST 33342,5,0.01,9,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,-0.000645814,-3E-06,7
r07c06f01p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f01p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f01p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f01p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f01p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f01p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f01p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G06,1,0.134472907,2018-08-23T04:55:22.993-04:00,1,1,1,HOECHST 33342,6,0.01,1,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0,-3E-06,7
r07c06f02p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f02p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f02p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f02p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f02p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f02p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f02p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G06,2,0.1344769,2018-08-23T04:55:24.71-04:00,1,1,1,HOECHST 33342,6,0.01,2,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,-0.000645814,0.000645814,-3E-06,7
r07c06f03p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f03p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f03p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f03p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f03p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f03p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f03p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G06,3,0.134473905,2018-08-23T04:55:26.41-04:00,1,1,1,HOECHST 33342,6,0.01,3,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0,0.000645814,-3E-06,7
r07c06f04p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f04p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f04p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f04p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f04p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f04p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f04p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G06,4,0.134470299,2018-08-23T04:55:28.11-04:00,1,1,1,HOECHST 33342,6,0.01,4,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,0.000645814,-3E-06,7
r07c06f05p01-ch3sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f05p01-ch2sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f05p01-ch4sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f05p01-ch5sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f05p01-ch7sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f05p01-ch6sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,r07c06f05p01-ch1sk1fk1fl1.tiff,/home/ubuntu/bucket/projects/2018_06_05_cmQTL/PILOT_1/images/BR00098071__2018-08-23T04_33_03-Measurement_2/Images,BR00098071,G06,5,0.134469405,2018-08-23T04:55:29.793-04:00,1,1,1,HOECHST 33342,6,0.01,5,2.9898804047838085E-07,2.9898804047838085E-07,2160,2160,456,405,65535,20,1,0.000645814,0,-3E-06,7
