Metadata_Plate,Metadata_Well,Count_Cells
cmqtlpl1.5-31-2019-mt,K19,163
cmqtlpl1.5-31-2019-mt,K19,171
cmqtlpl1.5-31-2019-mt,K19,171
cmqtlpl1.5-31-2019-mt,K19,173
cmqtlpl1.5-31-2019-mt,K19,183
cmqtlpl1.5-31-2019-mt,K19,203
cmqtlpl1.5-31-2019-mt,K20,248
cmqtlpl1.5-31-2019-mt,K20,267
cmqtlpl1.5-31-2019-mt,K20,286
cmqtlpl1.5-31-2019-mt,K20,288
cmqtlpl1.5-31-2019-mt,K20,293
cmqtlpl1.5-31-2019-mt,K20,313
cmqtlpl1.5-31-2019-mt,K20,320
cmqtlpl1.5-31-2019-mt,K20,332
cmqtlpl1.5-31-2019-mt,K20,347
cmqtlpl1.5-31-2019-mt,K21,44
cmqtlpl1.5-31-2019-mt,K21,46
cmqtlpl1.5-31-2019-mt,K21,61
cmqtlpl1.5-31-2019-mt,K21,63
cmqtlpl1.5-31-2019-mt,K21,67
cmqtlpl1.5-31-2019-mt,K21,70
cmqtlpl1.5-31-2019-mt,K21,73
cmqtlpl1.5-31-2019-mt,K21,74
cmqtlpl1.5-31-2019-mt,K21,79
cmqtlpl1.5-31-2019-mt,K22,41
cmqtlpl1.5-31-2019-mt,K22,44
cmqtlpl1.5-31-2019-mt,K22,56
cmqtlpl1.5-31-2019-mt,K22,58
cmqtlpl1.5-31-2019-mt,K22,60
cmqtlpl1.5-31-2019-mt,K22,63
cmqtlpl1.5-31-2019-mt,K22,65
cmqtlpl1.5-31-2019-mt,K22,74
cmqtlpl1.5-31-2019-mt,K22,89
cmqtlpl1.5-31-2019-mt,K23,1065
cmqtlpl1.5-31-2019-mt,K23,1067
cmqtlpl1.5-31-2019-mt,K23,1083
cmqtlpl1.5-31-2019-mt,K23,1087
cmqtlpl1.5-31-2019-mt,K23,1126
cmqtlpl1.5-31-2019-mt,K23,1134
cmqtlpl1.5-31-2019-mt,K23,1164
cmqtlpl1.5-31-2019-mt,K23,1169
cmqtlpl1.5-31-2019-mt,K23,1198
cmqtlpl1.5-31-2019-mt,K24,437
cmqtlpl1.5-31-2019-mt,K24,511
cmqtlpl1.5-31-2019-mt,K24,654
cmqtlpl1.5-31-2019-mt,K24,676
cmqtlpl1.5-31-2019-mt,K24,866
cmqtlpl1.5-31-2019-mt,K24,870
cmqtlpl1.5-31-2019-mt,K24,887
cmqtlpl1.5-31-2019-mt,K24,910
cmqtlpl1.5-31-2019-mt,K24,981
cmqtlpl1.5-31-2019-mt,L01,138
cmqtlpl1.5-31-2019-mt,L01,173
cmqtlpl1.5-31-2019-mt,L01,183
cmqtlpl1.5-31-2019-mt,L01,197
cmqtlpl1.5-31-2019-mt,L01,201
cmqtlpl1.5-31-2019-mt,L01,202
cmqtlpl1.5-31-2019-mt,L01,206
cmqtlpl1.5-31-2019-mt,L01,227
cmqtlpl1.5-31-2019-mt,L01,336
cmqtlpl1.5-31-2019-mt,L02,114
cmqtlpl1.5-31-2019-mt,L02,132
cmqtlpl1.5-31-2019-mt,L02,133
cmqtlpl1.5-31-2019-mt,L02,150
cmqtlpl1.5-31-2019-mt,L02,160
cmqtlpl1.5-31-2019-mt,L02,164
cmqtlpl1.5-31-2019-mt,L02,167
cmqtlpl1.5-31-2019-mt,L02,178
cmqtlpl1.5-31-2019-mt,L02,205
cmqtlpl1.5-31-2019-mt,L03,121
cmqtlpl1.5-31-2019-mt,L03,122
cmqtlpl1.5-31-2019-mt,L03,123
cmqtlpl1.5-31-2019-mt,L03,131
cmqtlpl1.5-31-2019-mt,L03,133
cmqtlpl1.5-31-2019-mt,L03,135
cmqtlpl1.5-31-2019-mt,L03,135
cmqtlpl1.5-31-2019-mt,L03,138
cmqtlpl1.5-31-2019-mt,L03,144
cmqtlpl1.5-31-2019-mt,L04,130
cmqtlpl1.5-31-2019-mt,L04,136
cmqtlpl1.5-31-2019-mt,L04,140
cmqtlpl1.5-31-2019-mt,L04,145
cmqtlpl1.5-31-2019-mt,L04,155
cmqtlpl1.5-31-2019-mt,L04,158
cmqtlpl1.5-31-2019-mt,L04,160
cmqtlpl1.5-31-2019-mt,L04,160
cmqtlpl1.5-31-2019-mt,L04,196
cmqtlpl1.5-31-2019-mt,L05,330
cmqtlpl1.5-31-2019-mt,L05,380
cmqtlpl1.5-31-2019-mt,L05,383
cmqtlpl1.5-31-2019-mt,L05,386
cmqtlpl1.5-31-2019-mt,L05,387
cmqtlpl1.5-31-2019-mt,L05,391
cmqtlpl1.5-31-2019-mt,L05,405
cmqtlpl1.5-31-2019-mt,L05,456
cmqtlpl1.5-31-2019-mt,L05,478
cmqtlpl1.5-31-2019-mt,L06,1017
cmqtlpl1.5-31-2019-mt,L06,1106
cmqtlpl1.5-31-2019-mt,L06,286
cmqtlpl1.5-31-2019-mt,L06,383
cmqtlpl1.5-31-2019-mt,L06,418
cmqtlpl1.5-31-2019-mt,L06,435
cmqtlpl1.5-31-2019-mt,L06,458
cmqtlpl1.5-31-2019-mt,L06,666
cmqtlpl1.5-31-2019-mt,L06,698
cmqtlpl1.5-31-2019-mt,L07,146
cmqtlpl1.5-31-2019-mt,L07,149
cmqtlpl1.5-31-2019-mt,L07,160
cmqtlpl1.5-31-2019-mt,L07,161
cmqtlpl1.5-31-2019-mt,L07,184
cmqtlpl1.5-31-2019-mt,L07,192
cmqtlpl1.5-31-2019-mt,L07,218
cmqtlpl1.5-31-2019-mt,L07,234
cmqtlpl1.5-31-2019-mt,L07,262
cmqtlpl1.5-31-2019-mt,L08,173
cmqtlpl1.5-31-2019-mt,L08,179
cmqtlpl1.5-31-2019-mt,L08,188
cmqtlpl1.5-31-2019-mt,L08,188
cmqtlpl1.5-31-2019-mt,L08,188
cmqtlpl1.5-31-2019-mt,L08,198
cmqtlpl1.5-31-2019-mt,L08,205
cmqtlpl1.5-31-2019-mt,L08,208
cmqtlpl1.5-31-2019-mt,L08,309
cmqtlpl1.5-31-2019-mt,L09,139
cmqtlpl1.5-31-2019-mt,L09,161
cmqtlpl1.5-31-2019-mt,L09,178
cmqtlpl1.5-31-2019-mt,L09,185
cmqtlpl1.5-31-2019-mt,L09,226
cmqtlpl1.5-31-2019-mt,L09,236
cmqtlpl1.5-31-2019-mt,L09,250
cmqtlpl1.5-31-2019-mt,L09,271
cmqtlpl1.5-31-2019-mt,L09,397
cmqtlpl1.5-31-2019-mt,L10,224
cmqtlpl1.5-31-2019-mt,L10,240
cmqtlpl1.5-31-2019-mt,L10,254
cmqtlpl1.5-31-2019-mt,L10,302
cmqtlpl1.5-31-2019-mt,L10,328
cmqtlpl1.5-31-2019-mt,L10,378
cmqtlpl1.5-31-2019-mt,L10,388
cmqtlpl1.5-31-2019-mt,L10,466
cmqtlpl1.5-31-2019-mt,L10,481
cmqtlpl1.5-31-2019-mt,L11,385
cmqtlpl1.5-31-2019-mt,L11,402
cmqtlpl1.5-31-2019-mt,L11,483
cmqtlpl1.5-31-2019-mt,L11,492
cmqtlpl1.5-31-2019-mt,L11,493
cmqtlpl1.5-31-2019-mt,L11,522
cmqtlpl1.5-31-2019-mt,L11,534
cmqtlpl1.5-31-2019-mt,L11,545
cmqtlpl1.5-31-2019-mt,L11,559
cmqtlpl1.5-31-2019-mt,L12,259
cmqtlpl1.5-31-2019-mt,L12,290
cmqtlpl1.5-31-2019-mt,L12,303
cmqtlpl1.5-31-2019-mt,L12,312
cmqtlpl1.5-31-2019-mt,L12,314
cmqtlpl1.5-31-2019-mt,L12,319
cmqtlpl1.5-31-2019-mt,L12,328
cmqtlpl1.5-31-2019-mt,L12,328
cmqtlpl1.5-31-2019-mt,L12,414
cmqtlpl1.5-31-2019-mt,L13,167
cmqtlpl1.5-31-2019-mt,L13,195
cmqtlpl1.5-31-2019-mt,L13,215
cmqtlpl1.5-31-2019-mt,L13,233
cmqtlpl1.5-31-2019-mt,L13,249
cmqtlpl1.5-31-2019-mt,L13,263
cmqtlpl1.5-31-2019-mt,L13,263
cmqtlpl1.5-31-2019-mt,L13,273
cmqtlpl1.5-31-2019-mt,L13,319
cmqtlpl1.5-31-2019-mt,L14,171
cmqtlpl1.5-31-2019-mt,L14,176
cmqtlpl1.5-31-2019-mt,L14,187
cmqtlpl1.5-31-2019-mt,L14,190
cmqtlpl1.5-31-2019-mt,L14,190
cmqtlpl1.5-31-2019-mt,L14,194
cmqtlpl1.5-31-2019-mt,L14,198
cmqtlpl1.5-31-2019-mt,L14,238
cmqtlpl1.5-31-2019-mt,L14,277
cmqtlpl1.5-31-2019-mt,L15,325
cmqtlpl1.5-31-2019-mt,L15,349
cmqtlpl1.5-31-2019-mt,L15,361
cmqtlpl1.5-31-2019-mt,L15,377
cmqtlpl1.5-31-2019-mt,L15,379
cmqtlpl1.5-31-2019-mt,L15,390
cmqtlpl1.5-31-2019-mt,L15,470
cmqtlpl1.5-31-2019-mt,L15,474
cmqtlpl1.5-31-2019-mt,L15,484
cmqtlpl1.5-31-2019-mt,L16,267
cmqtlpl1.5-31-2019-mt,L16,282
cmqtlpl1.5-31-2019-mt,L16,288
cmqtlpl1.5-31-2019-mt,L16,321
cmqtlpl1.5-31-2019-mt,L16,334
cmqtlpl1.5-31-2019-mt,L16,337
cmqtlpl1.5-31-2019-mt,L16,351
cmqtlpl1.5-31-2019-mt,L16,371
cmqtlpl1.5-31-2019-mt,L16,385
cmqtlpl1.5-31-2019-mt,L17,114
cmqtlpl1.5-31-2019-mt,L17,117
cmqtlpl1.5-31-2019-mt,L17,132
cmqtlpl1.5-31-2019-mt,L17,156
cmqtlpl1.5-31-2019-mt,L17,157
cmqtlpl1.5-31-2019-mt,L17,168
cmqtlpl1.5-31-2019-mt,L17,173
cmqtlpl1.5-31-2019-mt,L17,180
cmqtlpl1.5-31-2019-mt,L17,190
cmqtlpl1.5-31-2019-mt,L18,115
cmqtlpl1.5-31-2019-mt,L18,144
cmqtlpl1.5-31-2019-mt,L18,150
cmqtlpl1.5-31-2019-mt,L18,153
cmqtlpl1.5-31-2019-mt,L18,157
cmqtlpl1.5-31-2019-mt,L18,158
cmqtlpl1.5-31-2019-mt,L18,188
cmqtlpl1.5-31-2019-mt,L18,196
cmqtlpl1.5-31-2019-mt,L18,93
cmqtlpl1.5-31-2019-mt,L19,246
cmqtlpl1.5-31-2019-mt,L19,249
cmqtlpl1.5-31-2019-mt,L19,255
cmqtlpl1.5-31-2019-mt,L19,299
cmqtlpl1.5-31-2019-mt,L19,300
cmqtlpl1.5-31-2019-mt,L19,307
cmqtlpl1.5-31-2019-mt,L19,311
cmqtlpl1.5-31-2019-mt,L19,331
cmqtlpl1.5-31-2019-mt,L19,371
cmqtlpl1.5-31-2019-mt,L20,189
cmqtlpl1.5-31-2019-mt,L20,219
cmqtlpl1.5-31-2019-mt,L20,223
cmqtlpl1.5-31-2019-mt,L20,239
cmqtlpl1.5-31-2019-mt,L20,243
cmqtlpl1.5-31-2019-mt,L20,251
cmqtlpl1.5-31-2019-mt,L20,298
cmqtlpl1.5-31-2019-mt,L20,302
cmqtlpl1.5-31-2019-mt,L20,305
cmqtlpl1.5-31-2019-mt,L21,107
cmqtlpl1.5-31-2019-mt,L21,124
cmqtlpl1.5-31-2019-mt,L21,55
cmqtlpl1.5-31-2019-mt,L21,61
cmqtlpl1.5-31-2019-mt,L21,74
cmqtlpl1.5-31-2019-mt,L21,84
cmqtlpl1.5-31-2019-mt,L21,87
cmqtlpl1.5-31-2019-mt,L21,93
cmqtlpl1.5-31-2019-mt,L21,97
cmqtlpl1.5-31-2019-mt,L22,39
cmqtlpl1.5-31-2019-mt,L22,42
cmqtlpl1.5-31-2019-mt,L22,48
cmqtlpl1.5-31-2019-mt,L22,49
cmqtlpl1.5-31-2019-mt,L22,56
cmqtlpl1.5-31-2019-mt,L22,61
cmqtlpl1.5-31-2019-mt,L22,63
cmqtlpl1.5-31-2019-mt,L22,68
cmqtlpl1.5-31-2019-mt,L22,69
cmqtlpl1.5-31-2019-mt,L23,364
cmqtlpl1.5-31-2019-mt,L23,373
cmqtlpl1.5-31-2019-mt,L23,386
cmqtlpl1.5-31-2019-mt,L23,410
cmqtlpl1.5-31-2019-mt,L23,412
cmqtlpl1.5-31-2019-mt,L23,450
cmqtlpl1.5-31-2019-mt,L23,553
cmqtlpl1.5-31-2019-mt,L23,567
cmqtlpl1.5-31-2019-mt,L23,641
cmqtlpl1.5-31-2019-mt,L24,284
cmqtlpl1.5-31-2019-mt,L24,310
cmqtlpl1.5-31-2019-mt,L24,312
cmqtlpl1.5-31-2019-mt,L24,324
cmqtlpl1.5-31-2019-mt,L24,367
cmqtlpl1.5-31-2019-mt,L24,370
cmqtlpl1.5-31-2019-mt,L24,384
cmqtlpl1.5-31-2019-mt,L24,429
cmqtlpl1.5-31-2019-mt,L24,490
cmqtlpl1.5-31-2019-mt,M01,127
cmqtlpl1.5-31-2019-mt,M01,139
cmqtlpl1.5-31-2019-mt,M01,146
cmqtlpl1.5-31-2019-mt,M01,150
cmqtlpl1.5-31-2019-mt,M01,208
cmqtlpl1.5-31-2019-mt,M01,222
cmqtlpl1.5-31-2019-mt,M01,240
cmqtlpl1.5-31-2019-mt,M01,474
cmqtlpl1.5-31-2019-mt,M01,76
cmqtlpl1.5-31-2019-mt,M02,164
cmqtlpl1.5-31-2019-mt,M02,178
cmqtlpl1.5-31-2019-mt,M02,180
cmqtlpl1.5-31-2019-mt,M02,185
cmqtlpl1.5-31-2019-mt,M02,215
cmqtlpl1.5-31-2019-mt,M02,253
cmqtlpl1.5-31-2019-mt,M02,257
cmqtlpl1.5-31-2019-mt,M02,266
cmqtlpl1.5-31-2019-mt,M02,270
cmqtlpl1.5-31-2019-mt,M03,47
cmqtlpl1.5-31-2019-mt,M03,59
cmqtlpl1.5-31-2019-mt,M03,60
cmqtlpl1.5-31-2019-mt,M03,61
cmqtlpl1.5-31-2019-mt,M03,62
cmqtlpl1.5-31-2019-mt,M03,69
cmqtlpl1.5-31-2019-mt,M03,70
cmqtlpl1.5-31-2019-mt,M03,90
cmqtlpl1.5-31-2019-mt,M03,92
cmqtlpl1.5-31-2019-mt,M04,173
cmqtlpl1.5-31-2019-mt,M04,175
cmqtlpl1.5-31-2019-mt,M04,184
cmqtlpl1.5-31-2019-mt,M04,184
cmqtlpl1.5-31-2019-mt,M04,190
cmqtlpl1.5-31-2019-mt,M04,200
cmqtlpl1.5-31-2019-mt,M04,201
cmqtlpl1.5-31-2019-mt,M04,217
cmqtlpl1.5-31-2019-mt,M04,237
cmqtlpl1.5-31-2019-mt,M05,271
cmqtlpl1.5-31-2019-mt,M05,282
cmqtlpl1.5-31-2019-mt,M05,321
cmqtlpl1.5-31-2019-mt,M05,344
cmqtlpl1.5-31-2019-mt,M05,365
cmqtlpl1.5-31-2019-mt,M05,399
cmqtlpl1.5-31-2019-mt,M05,425
cmqtlpl1.5-31-2019-mt,M05,442
cmqtlpl1.5-31-2019-mt,M05,457
cmqtlpl1.5-31-2019-mt,M06,315
cmqtlpl1.5-31-2019-mt,M06,326
cmqtlpl1.5-31-2019-mt,M06,375
cmqtlpl1.5-31-2019-mt,M06,391
cmqtlpl1.5-31-2019-mt,M06,406
cmqtlpl1.5-31-2019-mt,M06,407
cmqtlpl1.5-31-2019-mt,M06,424
cmqtlpl1.5-31-2019-mt,M06,448
cmqtlpl1.5-31-2019-mt,M06,451
cmqtlpl1.5-31-2019-mt,M07,106
cmqtlpl1.5-31-2019-mt,M07,120
cmqtlpl1.5-31-2019-mt,M07,130
cmqtlpl1.5-31-2019-mt,M07,156
cmqtlpl1.5-31-2019-mt,M07,166
cmqtlpl1.5-31-2019-mt,M07,174
cmqtlpl1.5-31-2019-mt,M07,175
cmqtlpl1.5-31-2019-mt,M07,189
cmqtlpl1.5-31-2019-mt,M07,246
cmqtlpl1.5-31-2019-mt,M08,205
cmqtlpl1.5-31-2019-mt,M08,225
cmqtlpl1.5-31-2019-mt,M08,240
cmqtlpl1.5-31-2019-mt,M08,244
cmqtlpl1.5-31-2019-mt,M08,313
cmqtlpl1.5-31-2019-mt,M08,342
cmqtlpl1.5-31-2019-mt,M08,347
cmqtlpl1.5-31-2019-mt,M08,366
cmqtlpl1.5-31-2019-mt,M08,374
cmqtlpl1.5-31-2019-mt,M09,103
cmqtlpl1.5-31-2019-mt,M09,120
cmqtlpl1.5-31-2019-mt,M09,126
cmqtlpl1.5-31-2019-mt,M09,134
cmqtlpl1.5-31-2019-mt,M09,71
cmqtlpl1.5-31-2019-mt,M09,78
cmqtlpl1.5-31-2019-mt,M09,85
cmqtlpl1.5-31-2019-mt,M09,93
cmqtlpl1.5-31-2019-mt,M09,98
cmqtlpl1.5-31-2019-mt,M10,108
cmqtlpl1.5-31-2019-mt,M10,114
cmqtlpl1.5-31-2019-mt,M10,115
cmqtlpl1.5-31-2019-mt,M10,119
cmqtlpl1.5-31-2019-mt,M10,124
cmqtlpl1.5-31-2019-mt,M10,141
cmqtlpl1.5-31-2019-mt,M10,148
cmqtlpl1.5-31-2019-mt,M10,96
cmqtlpl1.5-31-2019-mt,M10,99
cmqtlpl1.5-31-2019-mt,M11,326
cmqtlpl1.5-31-2019-mt,M11,332
cmqtlpl1.5-31-2019-mt,M11,338
cmqtlpl1.5-31-2019-mt,M11,365
cmqtlpl1.5-31-2019-mt,M11,457
cmqtlpl1.5-31-2019-mt,M11,482
cmqtlpl1.5-31-2019-mt,M11,538
cmqtlpl1.5-31-2019-mt,M11,565
cmqtlpl1.5-31-2019-mt,M11,633
cmqtlpl1.5-31-2019-mt,M12,226
cmqtlpl1.5-31-2019-mt,M12,252
cmqtlpl1.5-31-2019-mt,M12,299
cmqtlpl1.5-31-2019-mt,M12,309
cmqtlpl1.5-31-2019-mt,M12,354
cmqtlpl1.5-31-2019-mt,M12,356
cmqtlpl1.5-31-2019-mt,M12,378
cmqtlpl1.5-31-2019-mt,M12,384
cmqtlpl1.5-31-2019-mt,M12,465
cmqtlpl1.5-31-2019-mt,M13,265
cmqtlpl1.5-31-2019-mt,M13,313
cmqtlpl1.5-31-2019-mt,M13,349
cmqtlpl1.5-31-2019-mt,M13,356
cmqtlpl1.5-31-2019-mt,M13,358
cmqtlpl1.5-31-2019-mt,M13,368
cmqtlpl1.5-31-2019-mt,M13,372
cmqtlpl1.5-31-2019-mt,M13,376
cmqtlpl1.5-31-2019-mt,M13,433
cmqtlpl1.5-31-2019-mt,M14,290
cmqtlpl1.5-31-2019-mt,M14,323
cmqtlpl1.5-31-2019-mt,M14,324
cmqtlpl1.5-31-2019-mt,M14,359
cmqtlpl1.5-31-2019-mt,M14,360
cmqtlpl1.5-31-2019-mt,M14,374
cmqtlpl1.5-31-2019-mt,M14,382
cmqtlpl1.5-31-2019-mt,M14,423
cmqtlpl1.5-31-2019-mt,M14,432
cmqtlpl1.5-31-2019-mt,M15,285
cmqtlpl1.5-31-2019-mt,M15,317
cmqtlpl1.5-31-2019-mt,M15,322
cmqtlpl1.5-31-2019-mt,M15,328
cmqtlpl1.5-31-2019-mt,M15,364
cmqtlpl1.5-31-2019-mt,M15,373
cmqtlpl1.5-31-2019-mt,M15,408
cmqtlpl1.5-31-2019-mt,M15,408
cmqtlpl1.5-31-2019-mt,M15,438
cmqtlpl1.5-31-2019-mt,M16,297
cmqtlpl1.5-31-2019-mt,M16,338
cmqtlpl1.5-31-2019-mt,M16,381
cmqtlpl1.5-31-2019-mt,M16,382
cmqtlpl1.5-31-2019-mt,M16,433
cmqtlpl1.5-31-2019-mt,M16,435
cmqtlpl1.5-31-2019-mt,M16,466
cmqtlpl1.5-31-2019-mt,M16,475
cmqtlpl1.5-31-2019-mt,M16,485
cmqtlpl1.5-31-2019-mt,M17,258
cmqtlpl1.5-31-2019-mt,M17,263
cmqtlpl1.5-31-2019-mt,M17,269
cmqtlpl1.5-31-2019-mt,M17,283
cmqtlpl1.5-31-2019-mt,M17,302
cmqtlpl1.5-31-2019-mt,M17,316
cmqtlpl1.5-31-2019-mt,M17,335
cmqtlpl1.5-31-2019-mt,M17,356
cmqtlpl1.5-31-2019-mt,M17,377
cmqtlpl1.5-31-2019-mt,M18,281
cmqtlpl1.5-31-2019-mt,M18,284
cmqtlpl1.5-31-2019-mt,M18,318
cmqtlpl1.5-31-2019-mt,M18,322
cmqtlpl1.5-31-2019-mt,M18,329
cmqtlpl1.5-31-2019-mt,M18,358
cmqtlpl1.5-31-2019-mt,M18,375
cmqtlpl1.5-31-2019-mt,M18,385
cmqtlpl1.5-31-2019-mt,M18,387
cmqtlpl1.5-31-2019-mt,M19,477
cmqtlpl1.5-31-2019-mt,M19,481
cmqtlpl1.5-31-2019-mt,M19,498
cmqtlpl1.5-31-2019-mt,M19,504
cmqtlpl1.5-31-2019-mt,M19,506
cmqtlpl1.5-31-2019-mt,M19,546
cmqtlpl1.5-31-2019-mt,M19,547
cmqtlpl1.5-31-2019-mt,M19,581
cmqtlpl1.5-31-2019-mt,M19,595
cmqtlpl1.5-31-2019-mt,M20,320
cmqtlpl1.5-31-2019-mt,M20,348
cmqtlpl1.5-31-2019-mt,M20,366
cmqtlpl1.5-31-2019-mt,M20,438
cmqtlpl1.5-31-2019-mt,M20,447
cmqtlpl1.5-31-2019-mt,M20,501
cmqtlpl1.5-31-2019-mt,M20,512
cmqtlpl1.5-31-2019-mt,M20,516
cmqtlpl1.5-31-2019-mt,M20,516
cmqtlpl1.5-31-2019-mt,M21,123
cmqtlpl1.5-31-2019-mt,M21,123
cmqtlpl1.5-31-2019-mt,M21,124
cmqtlpl1.5-31-2019-mt,M21,135
cmqtlpl1.5-31-2019-mt,M21,143
cmqtlpl1.5-31-2019-mt,M21,188
cmqtlpl1.5-31-2019-mt,M21,192
cmqtlpl1.5-31-2019-mt,M21,198
cmqtlpl1.5-31-2019-mt,M21,229
cmqtlpl1.5-31-2019-mt,M22,113
cmqtlpl1.5-31-2019-mt,M22,122
cmqtlpl1.5-31-2019-mt,M22,129
cmqtlpl1.5-31-2019-mt,M22,142
cmqtlpl1.5-31-2019-mt,M22,157
cmqtlpl1.5-31-2019-mt,M22,199
cmqtlpl1.5-31-2019-mt,M22,229
cmqtlpl1.5-31-2019-mt,M22,257
cmqtlpl1.5-31-2019-mt,M22,99
cmqtlpl1.5-31-2019-mt,M23,231
cmqtlpl1.5-31-2019-mt,M23,243
cmqtlpl1.5-31-2019-mt,M23,265
cmqtlpl1.5-31-2019-mt,M23,277
cmqtlpl1.5-31-2019-mt,M23,312
cmqtlpl1.5-31-2019-mt,M23,332
cmqtlpl1.5-31-2019-mt,M23,410
cmqtlpl1.5-31-2019-mt,M23,413
cmqtlpl1.5-31-2019-mt,M23,611
cmqtlpl1.5-31-2019-mt,M24,177
cmqtlpl1.5-31-2019-mt,M24,192
cmqtlpl1.5-31-2019-mt,M24,222
cmqtlpl1.5-31-2019-mt,M24,223
cmqtlpl1.5-31-2019-mt,M24,236
cmqtlpl1.5-31-2019-mt,M24,283
cmqtlpl1.5-31-2019-mt,M24,335
cmqtlpl1.5-31-2019-mt,M24,439
cmqtlpl1.5-31-2019-mt,M24,442
cmqtlpl1.5-31-2019-mt,N01,137
cmqtlpl1.5-31-2019-mt,N01,141
cmqtlpl1.5-31-2019-mt,N01,151
cmqtlpl1.5-31-2019-mt,N01,185
cmqtlpl1.5-31-2019-mt,N01,213
cmqtlpl1.5-31-2019-mt,N01,243
cmqtlpl1.5-31-2019-mt,N01,257
cmqtlpl1.5-31-2019-mt,N01,264
cmqtlpl1.5-31-2019-mt,N01,273
cmqtlpl1.5-31-2019-mt,N02,106
cmqtlpl1.5-31-2019-mt,N02,113
cmqtlpl1.5-31-2019-mt,N02,126
cmqtlpl1.5-31-2019-mt,N02,131
cmqtlpl1.5-31-2019-mt,N02,138
cmqtlpl1.5-31-2019-mt,N02,192
cmqtlpl1.5-31-2019-mt,N02,238
cmqtlpl1.5-31-2019-mt,N02,94
cmqtlpl1.5-31-2019-mt,N02,95
cmqtlpl1.5-31-2019-mt,N03,122
cmqtlpl1.5-31-2019-mt,N03,123
cmqtlpl1.5-31-2019-mt,N03,145
cmqtlpl1.5-31-2019-mt,N03,69
cmqtlpl1.5-31-2019-mt,N03,70
cmqtlpl1.5-31-2019-mt,N03,72
cmqtlpl1.5-31-2019-mt,N03,72
cmqtlpl1.5-31-2019-mt,N03,85
cmqtlpl1.5-31-2019-mt,N03,98
cmqtlpl1.5-31-2019-mt,N04,156
cmqtlpl1.5-31-2019-mt,N04,168
cmqtlpl1.5-31-2019-mt,N04,168
cmqtlpl1.5-31-2019-mt,N04,178
cmqtlpl1.5-31-2019-mt,N04,180
cmqtlpl1.5-31-2019-mt,N04,190
cmqtlpl1.5-31-2019-mt,N04,194
cmqtlpl1.5-31-2019-mt,N04,208
cmqtlpl1.5-31-2019-mt,N04,212
cmqtlpl1.5-31-2019-mt,N05,302
cmqtlpl1.5-31-2019-mt,N05,325
cmqtlpl1.5-31-2019-mt,N05,349
cmqtlpl1.5-31-2019-mt,N05,376
cmqtlpl1.5-31-2019-mt,N05,398
cmqtlpl1.5-31-2019-mt,N05,419
cmqtlpl1.5-31-2019-mt,N05,429
cmqtlpl1.5-31-2019-mt,N05,466
cmqtlpl1.5-31-2019-mt,N05,470
cmqtlpl1.5-31-2019-mt,N06,438
cmqtlpl1.5-31-2019-mt,N06,489
cmqtlpl1.5-31-2019-mt,N06,499
cmqtlpl1.5-31-2019-mt,N06,659
cmqtlpl1.5-31-2019-mt,N06,691
cmqtlpl1.5-31-2019-mt,N06,710
cmqtlpl1.5-31-2019-mt,N06,816
cmqtlpl1.5-31-2019-mt,N06,824
cmqtlpl1.5-31-2019-mt,N06,956
cmqtlpl1.5-31-2019-mt,N07,270
cmqtlpl1.5-31-2019-mt,N07,283
cmqtlpl1.5-31-2019-mt,N07,306
cmqtlpl1.5-31-2019-mt,N07,309
cmqtlpl1.5-31-2019-mt,N07,329
cmqtlpl1.5-31-2019-mt,N07,331
cmqtlpl1.5-31-2019-mt,N07,408
cmqtlpl1.5-31-2019-mt,N07,414
cmqtlpl1.5-31-2019-mt,N07,434
cmqtlpl1.5-31-2019-mt,N08,303
cmqtlpl1.5-31-2019-mt,N08,424
cmqtlpl1.5-31-2019-mt,N08,466
cmqtlpl1.5-31-2019-mt,N08,482
cmqtlpl1.5-31-2019-mt,N08,495
cmqtlpl1.5-31-2019-mt,N08,506
cmqtlpl1.5-31-2019-mt,N08,516
cmqtlpl1.5-31-2019-mt,N08,574
cmqtlpl1.5-31-2019-mt,N08,625
cmqtlpl1.5-31-2019-mt,N09,103
cmqtlpl1.5-31-2019-mt,N09,113
cmqtlpl1.5-31-2019-mt,N09,116
cmqtlpl1.5-31-2019-mt,N09,143
cmqtlpl1.5-31-2019-mt,N09,143
cmqtlpl1.5-31-2019-mt,N09,60
cmqtlpl1.5-31-2019-mt,N09,94
cmqtlpl1.5-31-2019-mt,N09,97
cmqtlpl1.5-31-2019-mt,N09,99
cmqtlpl1.5-31-2019-mt,N10,109
cmqtlpl1.5-31-2019-mt,N10,117
cmqtlpl1.5-31-2019-mt,N10,137
cmqtlpl1.5-31-2019-mt,N10,142
cmqtlpl1.5-31-2019-mt,N10,148
cmqtlpl1.5-31-2019-mt,N10,155
cmqtlpl1.5-31-2019-mt,N10,165
cmqtlpl1.5-31-2019-mt,N10,97
cmqtlpl1.5-31-2019-mt,N10,98
cmqtlpl1.5-31-2019-mt,N11,286
cmqtlpl1.5-31-2019-mt,N11,310
cmqtlpl1.5-31-2019-mt,N11,322
cmqtlpl1.5-31-2019-mt,N11,329
cmqtlpl1.5-31-2019-mt,N11,373
cmqtlpl1.5-31-2019-mt,N11,378
cmqtlpl1.5-31-2019-mt,N11,381
cmqtlpl1.5-31-2019-mt,N11,384
