Metadata_Plate,Metadata_Well,Metadata_Row,Metadata_FieldID,Metadata_Assay_Plate_Barcode,Metadata_Plate_Map_Name,Metadata_well_position,Metadata_plating_density,Metadata_line_ID,Metadata_Batch,FileName_OrigDNA,FileName_OrigER,FileName_OrigRNA,FileName_OrigAGP,FileName_OrigMito
BR00107338,F23,6,7,BR00107338,cmQTL_plate6_8.27.2019,F23,10000,260,2019_09_06_Batch5,r06c23f07p01-ch5sk1fk1fl1.tiff,r06c23f07p01-ch4sk1fk1fl1.tiff,r06c23f07p01-ch3sk1fk1fl1.tiff,r06c23f07p01-ch2sk1fk1fl1.tiff,r06c23f07p01-ch1sk1fk1fl1.tiff
BR00107338,F23,6,8,BR00107338,cmQTL_plate6_8.27.2019,F23,10000,260,2019_09_06_Batch5,r06c23f08p01-ch5sk1fk1fl1.tiff,r06c23f08p01-ch4sk1fk1fl1.tiff,r06c23f08p01-ch3sk1fk1fl1.tiff,r06c23f08p01-ch2sk1fk1fl1.tiff,r06c23f08p01-ch1sk1fk1fl1.tiff
BR00107338,F23,6,9,BR00107338,cmQTL_plate6_8.27.2019,F23,10000,260,2019_09_06_Batch5,r06c23f09p01-ch5sk1fk1fl1.tiff,r06c23f09p01-ch4sk1fk1fl1.tiff,r06c23f09p01-ch3sk1fk1fl1.tiff,r06c23f09p01-ch2sk1fk1fl1.tiff,r06c23f09p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,1,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f01p01-ch5sk1fk1fl1.tiff,r06c24f01p01-ch4sk1fk1fl1.tiff,r06c24f01p01-ch3sk1fk1fl1.tiff,r06c24f01p01-ch2sk1fk1fl1.tiff,r06c24f01p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,2,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f02p01-ch5sk1fk1fl1.tiff,r06c24f02p01-ch4sk1fk1fl1.tiff,r06c24f02p01-ch3sk1fk1fl1.tiff,r06c24f02p01-ch2sk1fk1fl1.tiff,r06c24f02p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,3,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f03p01-ch5sk1fk1fl1.tiff,r06c24f03p01-ch4sk1fk1fl1.tiff,r06c24f03p01-ch3sk1fk1fl1.tiff,r06c24f03p01-ch2sk1fk1fl1.tiff,r06c24f03p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,4,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f04p01-ch5sk1fk1fl1.tiff,r06c24f04p01-ch4sk1fk1fl1.tiff,r06c24f04p01-ch3sk1fk1fl1.tiff,r06c24f04p01-ch2sk1fk1fl1.tiff,r06c24f04p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,5,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f05p01-ch5sk1fk1fl1.tiff,r06c24f05p01-ch4sk1fk1fl1.tiff,r06c24f05p01-ch3sk1fk1fl1.tiff,r06c24f05p01-ch2sk1fk1fl1.tiff,r06c24f05p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,6,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f06p01-ch5sk1fk1fl1.tiff,r06c24f06p01-ch4sk1fk1fl1.tiff,r06c24f06p01-ch3sk1fk1fl1.tiff,r06c24f06p01-ch2sk1fk1fl1.tiff,r06c24f06p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,7,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f07p01-ch5sk1fk1fl1.tiff,r06c24f07p01-ch4sk1fk1fl1.tiff,r06c24f07p01-ch3sk1fk1fl1.tiff,r06c24f07p01-ch2sk1fk1fl1.tiff,r06c24f07p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,8,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f08p01-ch5sk1fk1fl1.tiff,r06c24f08p01-ch4sk1fk1fl1.tiff,r06c24f08p01-ch3sk1fk1fl1.tiff,r06c24f08p01-ch2sk1fk1fl1.tiff,r06c24f08p01-ch1sk1fk1fl1.tiff
BR00107338,F24,6,9,BR00107338,cmQTL_plate6_8.27.2019,F24,10000,260,2019_09_06_Batch5,r06c24f09p01-ch5sk1fk1fl1.tiff,r06c24f09p01-ch4sk1fk1fl1.tiff,r06c24f09p01-ch3sk1fk1fl1.tiff,r06c24f09p01-ch2sk1fk1fl1.tiff,r06c24f09p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,1,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f01p01-ch5sk1fk1fl1.tiff,r07c15f01p01-ch4sk1fk1fl1.tiff,r07c15f01p01-ch3sk1fk1fl1.tiff,r07c15f01p01-ch2sk1fk1fl1.tiff,r07c15f01p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,2,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f02p01-ch5sk1fk1fl1.tiff,r07c15f02p01-ch4sk1fk1fl1.tiff,r07c15f02p01-ch3sk1fk1fl1.tiff,r07c15f02p01-ch2sk1fk1fl1.tiff,r07c15f02p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,3,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f03p01-ch5sk1fk1fl1.tiff,r07c15f03p01-ch4sk1fk1fl1.tiff,r07c15f03p01-ch3sk1fk1fl1.tiff,r07c15f03p01-ch2sk1fk1fl1.tiff,r07c15f03p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,4,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f04p01-ch5sk1fk1fl1.tiff,r07c15f04p01-ch4sk1fk1fl1.tiff,r07c15f04p01-ch3sk1fk1fl1.tiff,r07c15f04p01-ch2sk1fk1fl1.tiff,r07c15f04p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,5,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f05p01-ch5sk1fk1fl1.tiff,r07c15f05p01-ch4sk1fk1fl1.tiff,r07c15f05p01-ch3sk1fk1fl1.tiff,r07c15f05p01-ch2sk1fk1fl1.tiff,r07c15f05p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,6,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f06p01-ch5sk1fk1fl1.tiff,r07c15f06p01-ch4sk1fk1fl1.tiff,r07c15f06p01-ch3sk1fk1fl1.tiff,r07c15f06p01-ch2sk1fk1fl1.tiff,r07c15f06p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,7,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f07p01-ch5sk1fk1fl1.tiff,r07c15f07p01-ch4sk1fk1fl1.tiff,r07c15f07p01-ch3sk1fk1fl1.tiff,r07c15f07p01-ch2sk1fk1fl1.tiff,r07c15f07p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,8,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f08p01-ch5sk1fk1fl1.tiff,r07c15f08p01-ch4sk1fk1fl1.tiff,r07c15f08p01-ch3sk1fk1fl1.tiff,r07c15f08p01-ch2sk1fk1fl1.tiff,r07c15f08p01-ch1sk1fk1fl1.tiff
BR00107338,G15,7,9,BR00107338,cmQTL_plate6_8.27.2019,G15,10000,260,2019_09_06_Batch5,r07c15f09p01-ch5sk1fk1fl1.tiff,r07c15f09p01-ch4sk1fk1fl1.tiff,r07c15f09p01-ch3sk1fk1fl1.tiff,r07c15f09p01-ch2sk1fk1fl1.tiff,r07c15f09p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,1,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f01p01-ch5sk1fk1fl1.tiff,r07c16f01p01-ch4sk1fk1fl1.tiff,r07c16f01p01-ch3sk1fk1fl1.tiff,r07c16f01p01-ch2sk1fk1fl1.tiff,r07c16f01p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,2,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f02p01-ch5sk1fk1fl1.tiff,r07c16f02p01-ch4sk1fk1fl1.tiff,r07c16f02p01-ch3sk1fk1fl1.tiff,r07c16f02p01-ch2sk1fk1fl1.tiff,r07c16f02p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,3,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f03p01-ch5sk1fk1fl1.tiff,r07c16f03p01-ch4sk1fk1fl1.tiff,r07c16f03p01-ch3sk1fk1fl1.tiff,r07c16f03p01-ch2sk1fk1fl1.tiff,r07c16f03p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,4,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f04p01-ch5sk1fk1fl1.tiff,r07c16f04p01-ch4sk1fk1fl1.tiff,r07c16f04p01-ch3sk1fk1fl1.tiff,r07c16f04p01-ch2sk1fk1fl1.tiff,r07c16f04p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,5,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f05p01-ch5sk1fk1fl1.tiff,r07c16f05p01-ch4sk1fk1fl1.tiff,r07c16f05p01-ch3sk1fk1fl1.tiff,r07c16f05p01-ch2sk1fk1fl1.tiff,r07c16f05p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,6,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f06p01-ch5sk1fk1fl1.tiff,r07c16f06p01-ch4sk1fk1fl1.tiff,r07c16f06p01-ch3sk1fk1fl1.tiff,r07c16f06p01-ch2sk1fk1fl1.tiff,r07c16f06p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,7,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f07p01-ch5sk1fk1fl1.tiff,r07c16f07p01-ch4sk1fk1fl1.tiff,r07c16f07p01-ch3sk1fk1fl1.tiff,r07c16f07p01-ch2sk1fk1fl1.tiff,r07c16f07p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,8,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f08p01-ch5sk1fk1fl1.tiff,r07c16f08p01-ch4sk1fk1fl1.tiff,r07c16f08p01-ch3sk1fk1fl1.tiff,r07c16f08p01-ch2sk1fk1fl1.tiff,r07c16f08p01-ch1sk1fk1fl1.tiff
BR00107338,G16,7,9,BR00107338,cmQTL_plate6_8.27.2019,G16,10000,260,2019_09_06_Batch5,r07c16f09p01-ch5sk1fk1fl1.tiff,r07c16f09p01-ch4sk1fk1fl1.tiff,r07c16f09p01-ch3sk1fk1fl1.tiff,r07c16f09p01-ch2sk1fk1fl1.tiff,r07c16f09p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,1,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f01p01-ch5sk1fk1fl1.tiff,r08c15f01p01-ch4sk1fk1fl1.tiff,r08c15f01p01-ch3sk1fk1fl1.tiff,r08c15f01p01-ch2sk1fk1fl1.tiff,r08c15f01p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,2,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f02p01-ch5sk1fk1fl1.tiff,r08c15f02p01-ch4sk1fk1fl1.tiff,r08c15f02p01-ch3sk1fk1fl1.tiff,r08c15f02p01-ch2sk1fk1fl1.tiff,r08c15f02p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,3,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f03p01-ch5sk1fk1fl1.tiff,r08c15f03p01-ch4sk1fk1fl1.tiff,r08c15f03p01-ch3sk1fk1fl1.tiff,r08c15f03p01-ch2sk1fk1fl1.tiff,r08c15f03p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,4,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f04p01-ch5sk1fk1fl1.tiff,r08c15f04p01-ch4sk1fk1fl1.tiff,r08c15f04p01-ch3sk1fk1fl1.tiff,r08c15f04p01-ch2sk1fk1fl1.tiff,r08c15f04p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,5,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f05p01-ch5sk1fk1fl1.tiff,r08c15f05p01-ch4sk1fk1fl1.tiff,r08c15f05p01-ch3sk1fk1fl1.tiff,r08c15f05p01-ch2sk1fk1fl1.tiff,r08c15f05p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,6,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f06p01-ch5sk1fk1fl1.tiff,r08c15f06p01-ch4sk1fk1fl1.tiff,r08c15f06p01-ch3sk1fk1fl1.tiff,r08c15f06p01-ch2sk1fk1fl1.tiff,r08c15f06p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,7,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f07p01-ch5sk1fk1fl1.tiff,r08c15f07p01-ch4sk1fk1fl1.tiff,r08c15f07p01-ch3sk1fk1fl1.tiff,r08c15f07p01-ch2sk1fk1fl1.tiff,r08c15f07p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,8,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f08p01-ch5sk1fk1fl1.tiff,r08c15f08p01-ch4sk1fk1fl1.tiff,r08c15f08p01-ch3sk1fk1fl1.tiff,r08c15f08p01-ch2sk1fk1fl1.tiff,r08c15f08p01-ch1sk1fk1fl1.tiff
BR00107338,H15,8,9,BR00107338,cmQTL_plate6_8.27.2019,H15,10000,260,2019_09_06_Batch5,r08c15f09p01-ch5sk1fk1fl1.tiff,r08c15f09p01-ch4sk1fk1fl1.tiff,r08c15f09p01-ch3sk1fk1fl1.tiff,r08c15f09p01-ch2sk1fk1fl1.tiff,r08c15f09p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,1,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f01p01-ch5sk1fk1fl1.tiff,r08c16f01p01-ch4sk1fk1fl1.tiff,r08c16f01p01-ch3sk1fk1fl1.tiff,r08c16f01p01-ch2sk1fk1fl1.tiff,r08c16f01p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,2,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f02p01-ch5sk1fk1fl1.tiff,r08c16f02p01-ch4sk1fk1fl1.tiff,r08c16f02p01-ch3sk1fk1fl1.tiff,r08c16f02p01-ch2sk1fk1fl1.tiff,r08c16f02p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,3,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f03p01-ch5sk1fk1fl1.tiff,r08c16f03p01-ch4sk1fk1fl1.tiff,r08c16f03p01-ch3sk1fk1fl1.tiff,r08c16f03p01-ch2sk1fk1fl1.tiff,r08c16f03p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,4,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f04p01-ch5sk1fk1fl1.tiff,r08c16f04p01-ch4sk1fk1fl1.tiff,r08c16f04p01-ch3sk1fk1fl1.tiff,r08c16f04p01-ch2sk1fk1fl1.tiff,r08c16f04p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,5,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f05p01-ch5sk1fk1fl1.tiff,r08c16f05p01-ch4sk1fk1fl1.tiff,r08c16f05p01-ch3sk1fk1fl1.tiff,r08c16f05p01-ch2sk1fk1fl1.tiff,r08c16f05p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,6,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f06p01-ch5sk1fk1fl1.tiff,r08c16f06p01-ch4sk1fk1fl1.tiff,r08c16f06p01-ch3sk1fk1fl1.tiff,r08c16f06p01-ch2sk1fk1fl1.tiff,r08c16f06p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,7,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f07p01-ch5sk1fk1fl1.tiff,r08c16f07p01-ch4sk1fk1fl1.tiff,r08c16f07p01-ch3sk1fk1fl1.tiff,r08c16f07p01-ch2sk1fk1fl1.tiff,r08c16f07p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,8,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f08p01-ch5sk1fk1fl1.tiff,r08c16f08p01-ch4sk1fk1fl1.tiff,r08c16f08p01-ch3sk1fk1fl1.tiff,r08c16f08p01-ch2sk1fk1fl1.tiff,r08c16f08p01-ch1sk1fk1fl1.tiff
BR00107338,H16,8,9,BR00107338,cmQTL_plate6_8.27.2019,H16,10000,260,2019_09_06_Batch5,r08c16f09p01-ch5sk1fk1fl1.tiff,r08c16f09p01-ch4sk1fk1fl1.tiff,r08c16f09p01-ch3sk1fk1fl1.tiff,r08c16f09p01-ch2sk1fk1fl1.tiff,r08c16f09p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,1,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f01p01-ch5sk1fk1fl1.tiff,r09c03f01p01-ch4sk1fk1fl1.tiff,r09c03f01p01-ch3sk1fk1fl1.tiff,r09c03f01p01-ch2sk1fk1fl1.tiff,r09c03f01p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,2,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f02p01-ch5sk1fk1fl1.tiff,r09c03f02p01-ch4sk1fk1fl1.tiff,r09c03f02p01-ch3sk1fk1fl1.tiff,r09c03f02p01-ch2sk1fk1fl1.tiff,r09c03f02p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,3,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f03p01-ch5sk1fk1fl1.tiff,r09c03f03p01-ch4sk1fk1fl1.tiff,r09c03f03p01-ch3sk1fk1fl1.tiff,r09c03f03p01-ch2sk1fk1fl1.tiff,r09c03f03p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,4,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f04p01-ch5sk1fk1fl1.tiff,r09c03f04p01-ch4sk1fk1fl1.tiff,r09c03f04p01-ch3sk1fk1fl1.tiff,r09c03f04p01-ch2sk1fk1fl1.tiff,r09c03f04p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,5,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f05p01-ch5sk1fk1fl1.tiff,r09c03f05p01-ch4sk1fk1fl1.tiff,r09c03f05p01-ch3sk1fk1fl1.tiff,r09c03f05p01-ch2sk1fk1fl1.tiff,r09c03f05p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,6,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f06p01-ch5sk1fk1fl1.tiff,r09c03f06p01-ch4sk1fk1fl1.tiff,r09c03f06p01-ch3sk1fk1fl1.tiff,r09c03f06p01-ch2sk1fk1fl1.tiff,r09c03f06p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,7,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f07p01-ch5sk1fk1fl1.tiff,r09c03f07p01-ch4sk1fk1fl1.tiff,r09c03f07p01-ch3sk1fk1fl1.tiff,r09c03f07p01-ch2sk1fk1fl1.tiff,r09c03f07p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,8,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f08p01-ch5sk1fk1fl1.tiff,r09c03f08p01-ch4sk1fk1fl1.tiff,r09c03f08p01-ch3sk1fk1fl1.tiff,r09c03f08p01-ch2sk1fk1fl1.tiff,r09c03f08p01-ch1sk1fk1fl1.tiff
BR00107338,I03,9,9,BR00107338,cmQTL_plate6_8.27.2019,I03,10000,112,2019_09_06_Batch5,r09c03f09p01-ch5sk1fk1fl1.tiff,r09c03f09p01-ch4sk1fk1fl1.tiff,r09c03f09p01-ch3sk1fk1fl1.tiff,r09c03f09p01-ch2sk1fk1fl1.tiff,r09c03f09p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,1,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f01p01-ch5sk1fk1fl1.tiff,r09c04f01p01-ch4sk1fk1fl1.tiff,r09c04f01p01-ch3sk1fk1fl1.tiff,r09c04f01p01-ch2sk1fk1fl1.tiff,r09c04f01p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,2,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f02p01-ch5sk1fk1fl1.tiff,r09c04f02p01-ch4sk1fk1fl1.tiff,r09c04f02p01-ch3sk1fk1fl1.tiff,r09c04f02p01-ch2sk1fk1fl1.tiff,r09c04f02p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,3,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f03p01-ch5sk1fk1fl1.tiff,r09c04f03p01-ch4sk1fk1fl1.tiff,r09c04f03p01-ch3sk1fk1fl1.tiff,r09c04f03p01-ch2sk1fk1fl1.tiff,r09c04f03p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,4,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f04p01-ch5sk1fk1fl1.tiff,r09c04f04p01-ch4sk1fk1fl1.tiff,r09c04f04p01-ch3sk1fk1fl1.tiff,r09c04f04p01-ch2sk1fk1fl1.tiff,r09c04f04p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,5,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f05p01-ch5sk1fk1fl1.tiff,r09c04f05p01-ch4sk1fk1fl1.tiff,r09c04f05p01-ch3sk1fk1fl1.tiff,r09c04f05p01-ch2sk1fk1fl1.tiff,r09c04f05p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,6,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f06p01-ch5sk1fk1fl1.tiff,r09c04f06p01-ch4sk1fk1fl1.tiff,r09c04f06p01-ch3sk1fk1fl1.tiff,r09c04f06p01-ch2sk1fk1fl1.tiff,r09c04f06p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,7,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f07p01-ch5sk1fk1fl1.tiff,r09c04f07p01-ch4sk1fk1fl1.tiff,r09c04f07p01-ch3sk1fk1fl1.tiff,r09c04f07p01-ch2sk1fk1fl1.tiff,r09c04f07p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,8,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f08p01-ch5sk1fk1fl1.tiff,r09c04f08p01-ch4sk1fk1fl1.tiff,r09c04f08p01-ch3sk1fk1fl1.tiff,r09c04f08p01-ch2sk1fk1fl1.tiff,r09c04f08p01-ch1sk1fk1fl1.tiff
BR00107338,I04,9,9,BR00107338,cmQTL_plate6_8.27.2019,I04,10000,112,2019_09_06_Batch5,r09c04f09p01-ch5sk1fk1fl1.tiff,r09c04f09p01-ch4sk1fk1fl1.tiff,r09c04f09p01-ch3sk1fk1fl1.tiff,r09c04f09p01-ch2sk1fk1fl1.tiff,r09c04f09p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,1,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f01p01-ch5sk1fk1fl1.tiff,r10c03f01p01-ch4sk1fk1fl1.tiff,r10c03f01p01-ch3sk1fk1fl1.tiff,r10c03f01p01-ch2sk1fk1fl1.tiff,r10c03f01p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,2,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f02p01-ch5sk1fk1fl1.tiff,r10c03f02p01-ch4sk1fk1fl1.tiff,r10c03f02p01-ch3sk1fk1fl1.tiff,r10c03f02p01-ch2sk1fk1fl1.tiff,r10c03f02p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,3,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f03p01-ch5sk1fk1fl1.tiff,r10c03f03p01-ch4sk1fk1fl1.tiff,r10c03f03p01-ch3sk1fk1fl1.tiff,r10c03f03p01-ch2sk1fk1fl1.tiff,r10c03f03p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,4,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f04p01-ch5sk1fk1fl1.tiff,r10c03f04p01-ch4sk1fk1fl1.tiff,r10c03f04p01-ch3sk1fk1fl1.tiff,r10c03f04p01-ch2sk1fk1fl1.tiff,r10c03f04p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,5,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f05p01-ch5sk1fk1fl1.tiff,r10c03f05p01-ch4sk1fk1fl1.tiff,r10c03f05p01-ch3sk1fk1fl1.tiff,r10c03f05p01-ch2sk1fk1fl1.tiff,r10c03f05p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,6,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f06p01-ch5sk1fk1fl1.tiff,r10c03f06p01-ch4sk1fk1fl1.tiff,r10c03f06p01-ch3sk1fk1fl1.tiff,r10c03f06p01-ch2sk1fk1fl1.tiff,r10c03f06p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,7,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f07p01-ch5sk1fk1fl1.tiff,r10c03f07p01-ch4sk1fk1fl1.tiff,r10c03f07p01-ch3sk1fk1fl1.tiff,r10c03f07p01-ch2sk1fk1fl1.tiff,r10c03f07p01-ch1sk1fk1fl1.tiff
BR00107338,J03,10,8,BR00107338,cmQTL_plate6_8.27.2019,J03,10000,112,2019_09_06_Batch5,r10c03f08p01-ch5sk1fk1fl1.tiff,r10c03f08p01-ch4sk1fk1fl1.tiff,r10c03f08p01-ch3sk1fk1fl1.tiff,r10c03f08p01-ch2sk1fk1fl1.tiff,r10c03f08p01-ch1sk1fk1fl1.tiff
