name,number_of_na
Nuclei_Texture_SumAverage_AGP_5_03,0
Nuclei_Texture_SumAverage_Brightfield_10_00,0
Nuclei_Texture_SumAverage_Brightfield_10_01,0
Nuclei_Texture_SumAverage_Brightfield_10_02,0
Nuclei_Texture_SumAverage_Brightfield_10_03,0
Nuclei_Texture_SumAverage_Brightfield_20_00,0
Nuclei_Texture_SumAverage_Brightfield_20_01,0
Nuclei_Texture_SumAverage_Brightfield_20_02,0
Nuclei_Texture_SumAverage_Brightfield_20_03,0
Nuclei_Texture_SumAverage_Brightfield_5_00,0
Nuclei_Texture_SumAverage_Brightfield_5_01,0
Nuclei_Texture_SumAverage_Brightfield_5_02,0
Nuclei_Texture_SumAverage_Brightfield_5_03,0
Nuclei_Texture_SumAverage_DNA_10_00,0
Nuclei_Texture_SumAverage_DNA_10_01,0
Nuclei_Texture_SumAverage_DNA_10_02,0
Nuclei_Texture_SumAverage_DNA_10_03,0
Nuclei_Texture_SumAverage_DNA_20_00,0
Nuclei_Texture_SumAverage_DNA_20_01,0
Nuclei_Texture_SumAverage_DNA_20_02,0
Nuclei_Texture_SumAverage_DNA_20_03,0
Nuclei_Texture_SumAverage_DNA_5_00,0
Nuclei_Texture_SumAverage_DNA_5_01,0
Nuclei_Texture_SumAverage_DNA_5_02,0
Nuclei_Texture_SumAverage_DNA_5_03,0
Nuclei_Texture_SumAverage_ER_10_00,0
Nuclei_Texture_SumAverage_ER_10_01,0
Nuclei_Texture_SumAverage_ER_10_02,0
Nuclei_Texture_SumAverage_ER_10_03,0
Nuclei_Texture_SumAverage_ER_20_00,0
Nuclei_Texture_SumAverage_ER_20_01,0
Nuclei_Texture_SumAverage_ER_20_02,0
Nuclei_Texture_SumAverage_ER_20_03,0
Nuclei_Texture_SumAverage_ER_5_00,0
Nuclei_Texture_SumAverage_ER_5_01,0
Nuclei_Texture_SumAverage_ER_5_02,0
Nuclei_Texture_SumAverage_ER_5_03,0
Nuclei_Texture_SumAverage_Mito_10_00,0
Nuclei_Texture_SumAverage_Mito_10_01,0
Nuclei_Texture_SumAverage_Mito_10_02,0
Nuclei_Texture_SumAverage_Mito_10_03,0
Nuclei_Texture_SumAverage_Mito_20_00,0
Nuclei_Texture_SumAverage_Mito_20_01,0
Nuclei_Texture_SumAverage_Mito_20_02,0
Nuclei_Texture_SumAverage_Mito_20_03,0
Nuclei_Texture_SumAverage_Mito_5_00,0
Nuclei_Texture_SumAverage_Mito_5_01,0
Nuclei_Texture_SumAverage_Mito_5_02,0
Nuclei_Texture_SumAverage_Mito_5_03,0
Nuclei_Texture_SumAverage_RNA_10_00,0
Nuclei_Texture_SumAverage_RNA_10_01,0
Nuclei_Texture_SumAverage_RNA_10_02,0
Nuclei_Texture_SumAverage_RNA_10_03,0
Nuclei_Texture_SumAverage_RNA_20_00,0
Nuclei_Texture_SumAverage_RNA_20_01,0
Nuclei_Texture_SumAverage_RNA_20_02,0
Nuclei_Texture_SumAverage_RNA_20_03,0
Nuclei_Texture_SumAverage_RNA_5_00,0
Nuclei_Texture_SumAverage_RNA_5_01,0
Nuclei_Texture_SumAverage_RNA_5_02,0
Nuclei_Texture_SumAverage_RNA_5_03,0
Nuclei_Texture_SumEntropy_AGP_10_00,0
Nuclei_Texture_SumEntropy_AGP_10_01,0
Nuclei_Texture_SumEntropy_AGP_10_02,0
Nuclei_Texture_SumEntropy_AGP_10_03,0
Nuclei_Texture_SumEntropy_AGP_20_00,0
Nuclei_Texture_SumEntropy_AGP_20_01,0
Nuclei_Texture_SumEntropy_AGP_20_02,0
Nuclei_Texture_SumEntropy_AGP_20_03,0
Nuclei_Texture_SumEntropy_AGP_5_00,0
Nuclei_Texture_SumEntropy_AGP_5_01,0
Nuclei_Texture_SumEntropy_AGP_5_02,0
Nuclei_Texture_SumEntropy_AGP_5_03,0
Nuclei_Texture_SumEntropy_Brightfield_10_00,0
Nuclei_Texture_SumEntropy_Brightfield_10_01,0
Nuclei_Texture_SumEntropy_Brightfield_10_02,0
Nuclei_Texture_SumEntropy_Brightfield_10_03,0
Nuclei_Texture_SumEntropy_Brightfield_20_00,0
Nuclei_Texture_SumEntropy_Brightfield_20_01,0
Nuclei_Texture_SumEntropy_Brightfield_20_02,0
Nuclei_Texture_SumEntropy_Brightfield_20_03,0
Nuclei_Texture_SumEntropy_Brightfield_5_00,0
Nuclei_Texture_SumEntropy_Brightfield_5_01,0
Nuclei_Texture_SumEntropy_Brightfield_5_02,0
Nuclei_Texture_SumEntropy_Brightfield_5_03,0
Nuclei_Texture_SumEntropy_DNA_10_00,0
Nuclei_Texture_SumEntropy_DNA_10_01,0
Nuclei_Texture_SumEntropy_DNA_10_02,0
Nuclei_Texture_SumEntropy_DNA_10_03,0
Nuclei_Texture_SumEntropy_DNA_20_00,0
Nuclei_Texture_SumEntropy_DNA_20_01,0
Nuclei_Texture_SumEntropy_DNA_20_02,0
Nuclei_Texture_SumEntropy_DNA_20_03,0
Nuclei_Texture_SumEntropy_DNA_5_00,0
Nuclei_Texture_SumEntropy_DNA_5_01,0
Nuclei_Texture_SumEntropy_DNA_5_02,0
Nuclei_Texture_SumEntropy_DNA_5_03,0
Nuclei_Texture_SumEntropy_ER_10_00,0
Nuclei_Texture_SumEntropy_ER_10_01,0
Nuclei_Texture_SumEntropy_ER_10_02,0
Nuclei_Texture_SumEntropy_ER_10_03,0
Nuclei_Texture_SumEntropy_ER_20_00,0
Nuclei_Texture_SumEntropy_ER_20_01,0
Nuclei_Texture_SumEntropy_ER_20_02,0
Nuclei_Texture_SumEntropy_ER_20_03,0
Nuclei_Texture_SumEntropy_ER_5_00,0
Nuclei_Texture_SumEntropy_ER_5_01,0
Nuclei_Texture_SumEntropy_ER_5_02,0
Nuclei_Texture_SumEntropy_ER_5_03,0
Nuclei_Texture_SumEntropy_Mito_10_00,0
Nuclei_Texture_SumEntropy_Mito_10_01,0
Nuclei_Texture_SumEntropy_Mito_10_02,0
Nuclei_Texture_SumEntropy_Mito_10_03,0
Nuclei_Texture_SumEntropy_Mito_20_00,0
Nuclei_Texture_SumEntropy_Mito_20_01,0
Nuclei_Texture_SumEntropy_Mito_20_02,0
Nuclei_Texture_SumEntropy_Mito_20_03,0
Nuclei_Texture_SumEntropy_Mito_5_00,0
Nuclei_Texture_SumEntropy_Mito_5_01,0
Nuclei_Texture_SumEntropy_Mito_5_02,0
Nuclei_Texture_SumEntropy_Mito_5_03,0
Nuclei_Texture_SumEntropy_RNA_10_00,0
Nuclei_Texture_SumEntropy_RNA_10_01,0
Nuclei_Texture_SumEntropy_RNA_10_02,0
Nuclei_Texture_SumEntropy_RNA_10_03,0
Nuclei_Texture_SumEntropy_RNA_20_00,0
Nuclei_Texture_SumEntropy_RNA_20_01,0
Nuclei_Texture_SumEntropy_RNA_20_02,0
Nuclei_Texture_SumEntropy_RNA_20_03,0
Nuclei_Texture_SumEntropy_RNA_5_00,0
Nuclei_Texture_SumEntropy_RNA_5_01,0
Nuclei_Texture_SumEntropy_RNA_5_02,0
Nuclei_Texture_SumEntropy_RNA_5_03,0
Nuclei_Texture_SumVariance_AGP_10_00,0
Nuclei_Texture_SumVariance_AGP_10_01,0
Nuclei_Texture_SumVariance_AGP_10_02,0
Nuclei_Texture_SumVariance_AGP_10_03,0
Nuclei_Texture_SumVariance_AGP_20_00,0
Nuclei_Texture_SumVariance_AGP_20_01,0
Nuclei_Texture_SumVariance_AGP_20_02,0
Nuclei_Texture_SumVariance_AGP_20_03,0
Nuclei_Texture_SumVariance_AGP_5_00,0
Nuclei_Texture_SumVariance_AGP_5_01,0
Nuclei_Texture_SumVariance_AGP_5_02,0
Nuclei_Texture_SumVariance_AGP_5_03,0
Nuclei_Texture_SumVariance_Brightfield_10_00,0
Nuclei_Texture_SumVariance_Brightfield_10_01,0
Nuclei_Texture_SumVariance_Brightfield_10_02,0
Nuclei_Texture_SumVariance_Brightfield_10_03,0
Nuclei_Texture_SumVariance_Brightfield_20_00,0
Nuclei_Texture_SumVariance_Brightfield_20_01,0
Nuclei_Texture_SumVariance_Brightfield_20_02,0
Nuclei_Texture_SumVariance_Brightfield_20_03,0
Nuclei_Texture_SumVariance_Brightfield_5_00,0
Nuclei_Texture_SumVariance_Brightfield_5_01,0
Nuclei_Texture_SumVariance_Brightfield_5_02,0
Nuclei_Texture_SumVariance_Brightfield_5_03,0
Nuclei_Texture_SumVariance_DNA_10_00,0
Nuclei_Texture_SumVariance_DNA_10_01,0
Nuclei_Texture_SumVariance_DNA_10_02,0
Nuclei_Texture_SumVariance_DNA_10_03,0
Nuclei_Texture_SumVariance_DNA_20_00,0
Nuclei_Texture_SumVariance_DNA_20_01,0
Nuclei_Texture_SumVariance_DNA_20_02,0
Nuclei_Texture_SumVariance_DNA_20_03,0
Nuclei_Texture_SumVariance_DNA_5_00,0
Nuclei_Texture_SumVariance_DNA_5_01,0
Nuclei_Texture_SumVariance_DNA_5_02,0
Nuclei_Texture_SumVariance_DNA_5_03,0
Nuclei_Texture_SumVariance_ER_10_00,0
Nuclei_Texture_SumVariance_ER_10_01,0
Nuclei_Texture_SumVariance_ER_10_02,0
Nuclei_Texture_SumVariance_ER_10_03,0
Nuclei_Texture_SumVariance_ER_20_00,0
Nuclei_Texture_SumVariance_ER_20_01,0
Nuclei_Texture_SumVariance_ER_20_02,0
Nuclei_Texture_SumVariance_ER_20_03,0
Nuclei_Texture_SumVariance_ER_5_00,0
Nuclei_Texture_SumVariance_ER_5_01,0
Nuclei_Texture_SumVariance_ER_5_02,0
Nuclei_Texture_SumVariance_ER_5_03,0
Nuclei_Texture_SumVariance_Mito_10_00,0
Nuclei_Texture_SumVariance_Mito_10_01,0
Nuclei_Texture_SumVariance_Mito_10_02,0
Nuclei_Texture_SumVariance_Mito_10_03,0
Nuclei_Texture_SumVariance_Mito_20_00,0
Nuclei_Texture_SumVariance_Mito_20_01,0
Nuclei_Texture_SumVariance_Mito_20_02,0
Nuclei_Texture_SumVariance_Mito_20_03,0
Nuclei_Texture_SumVariance_Mito_5_00,0
Nuclei_Texture_SumVariance_Mito_5_01,0
Nuclei_Texture_SumVariance_Mito_5_02,0
Nuclei_Texture_SumVariance_Mito_5_03,0
Nuclei_Texture_SumVariance_RNA_10_00,0
Nuclei_Texture_SumVariance_RNA_10_01,0
Nuclei_Texture_SumVariance_RNA_10_02,0
Nuclei_Texture_SumVariance_RNA_10_03,0
Nuclei_Texture_SumVariance_RNA_20_00,0
Nuclei_Texture_SumVariance_RNA_20_01,0
Nuclei_Texture_SumVariance_RNA_20_02,0
Nuclei_Texture_SumVariance_RNA_20_03,0
Nuclei_Texture_SumVariance_RNA_5_00,0
Nuclei_Texture_SumVariance_RNA_5_01,0
Nuclei_Texture_SumVariance_RNA_5_02,0
Nuclei_Texture_SumVariance_RNA_5_03,0
Nuclei_Texture_Variance_AGP_10_00,0
Nuclei_Texture_Variance_AGP_10_01,0
Nuclei_Texture_Variance_AGP_10_02,0
Nuclei_Texture_Variance_AGP_10_03,0
Nuclei_Texture_Variance_AGP_20_00,0
Nuclei_Texture_Variance_AGP_20_01,0
Nuclei_Texture_Variance_AGP_20_02,0
Nuclei_Texture_Variance_AGP_20_03,0
Nuclei_Texture_Variance_AGP_5_00,0
Nuclei_Texture_Variance_AGP_5_01,0
Nuclei_Texture_Variance_AGP_5_02,0
Nuclei_Texture_Variance_AGP_5_03,0
Nuclei_Texture_Variance_Brightfield_10_00,0
Nuclei_Texture_Variance_Brightfield_10_01,0
Nuclei_Texture_Variance_Brightfield_10_02,0
Nuclei_Texture_Variance_Brightfield_10_03,0
Nuclei_Texture_Variance_Brightfield_20_00,0
Nuclei_Texture_Variance_Brightfield_20_01,0
Nuclei_Texture_Variance_Brightfield_20_02,0
Nuclei_Texture_Variance_Brightfield_20_03,0
Nuclei_Texture_Variance_Brightfield_5_00,0
Nuclei_Texture_Variance_Brightfield_5_01,0
Nuclei_Texture_Variance_Brightfield_5_02,0
Nuclei_Texture_Variance_Brightfield_5_03,0
Nuclei_Texture_Variance_DNA_10_00,0
Nuclei_Texture_Variance_DNA_10_01,0
Nuclei_Texture_Variance_DNA_10_02,0
Nuclei_Texture_Variance_DNA_10_03,0
Nuclei_Texture_Variance_DNA_20_00,0
Nuclei_Texture_Variance_DNA_20_01,0
Nuclei_Texture_Variance_DNA_20_02,0
Nuclei_Texture_Variance_DNA_20_03,0
Nuclei_Texture_Variance_DNA_5_00,0
Nuclei_Texture_Variance_DNA_5_01,0
Nuclei_Texture_Variance_DNA_5_02,0
Nuclei_Texture_Variance_DNA_5_03,0
Nuclei_Texture_Variance_ER_10_00,0
Nuclei_Texture_Variance_ER_10_01,0
Nuclei_Texture_Variance_ER_10_02,0
Nuclei_Texture_Variance_ER_10_03,0
Nuclei_Texture_Variance_ER_20_00,0
Nuclei_Texture_Variance_ER_20_01,0
Nuclei_Texture_Variance_ER_20_02,0
Nuclei_Texture_Variance_ER_20_03,0
Nuclei_Texture_Variance_ER_5_00,0
Nuclei_Texture_Variance_ER_5_01,0
Nuclei_Texture_Variance_ER_5_02,0
Nuclei_Texture_Variance_ER_5_03,0
Nuclei_Texture_Variance_Mito_10_00,0
Nuclei_Texture_Variance_Mito_10_01,0
Nuclei_Texture_Variance_Mito_10_02,0
Nuclei_Texture_Variance_Mito_10_03,0
Nuclei_Texture_Variance_Mito_20_00,0
Nuclei_Texture_Variance_Mito_20_01,0
Nuclei_Texture_Variance_Mito_20_02,0
Nuclei_Texture_Variance_Mito_20_03,0
Nuclei_Texture_Variance_Mito_5_00,0
Nuclei_Texture_Variance_Mito_5_01,0
Nuclei_Texture_Variance_Mito_5_02,0
Nuclei_Texture_Variance_Mito_5_03,0
Nuclei_Texture_Variance_RNA_10_00,0
Nuclei_Texture_Variance_RNA_10_01,0
Nuclei_Texture_Variance_RNA_10_02,0
Nuclei_Texture_Variance_RNA_10_03,0
Nuclei_Texture_Variance_RNA_20_00,0
Nuclei_Texture_Variance_RNA_20_01,0
Nuclei_Texture_Variance_RNA_20_02,0
Nuclei_Texture_Variance_RNA_20_03,0
Nuclei_Texture_Variance_RNA_5_00,0
Nuclei_Texture_Variance_RNA_5_01,0
Nuclei_Texture_Variance_RNA_5_02,0
Nuclei_Texture_Variance_RNA_5_03,0
Cells_AreaShape_Center_X,0
Cells_AreaShape_Center_Y,0
Cells_AreaShape_Center_Z,0
Cells_AreaShape_Compactness,0
Cells_AreaShape_Eccentricity,0
Cells_AreaShape_EulerNumber,0
Cells_AreaShape_Extent,0
Cells_AreaShape_FormFactor,0
Cells_AreaShape_MajorAxisLength,0
Cells_AreaShape_MaxFeretDiameter,0
Cells_AreaShape_MaximumRadius,0
Cells_AreaShape_MeanRadius,0
Cells_AreaShape_MedianRadius,0
Cells_AreaShape_MinFeretDiameter,0
Cells_AreaShape_MinorAxisLength,0
Cells_AreaShape_Orientation,0
Cells_AreaShape_Perimeter,0
Cells_AreaShape_Solidity,0
Cells_AreaShape_Zernike_0_0,0
Cells_AreaShape_Zernike_1_1,0
Cells_AreaShape_Zernike_2_0,0
Cells_AreaShape_Zernike_2_2,0
Cells_AreaShape_Zernike_3_1,0
Cells_AreaShape_Zernike_3_3,0
Cells_AreaShape_Zernike_4_0,0
Cells_AreaShape_Zernike_4_2,0
Cells_AreaShape_Zernike_4_4,0
Cells_AreaShape_Zernike_5_1,0
Cells_AreaShape_Zernike_5_3,0
Cells_AreaShape_Zernike_5_5,0
Cells_AreaShape_Zernike_6_0,0
Cells_AreaShape_Zernike_6_2,0
Cells_AreaShape_Zernike_6_4,0
Cells_AreaShape_Zernike_6_6,0
Cells_AreaShape_Zernike_7_1,0
Cells_AreaShape_Zernike_7_3,0
Cells_AreaShape_Zernike_7_5,0
Cells_AreaShape_Zernike_7_7,0
Cells_AreaShape_Zernike_8_0,0
Cells_AreaShape_Zernike_8_2,0
Cells_AreaShape_Zernike_8_4,0
Cells_AreaShape_Zernike_8_6,0
Cells_AreaShape_Zernike_8_8,0
Cells_AreaShape_Zernike_9_1,0
Cells_AreaShape_Zernike_9_3,0
Cells_AreaShape_Zernike_9_5,0
Cells_AreaShape_Zernike_9_7,0
Cells_AreaShape_Zernike_9_9,0
Cells_Children_Cytoplasm_Count,0
Cells_Correlation_Correlation_AGP_Brightfield,0
Cells_Correlation_Correlation_DNA_AGP,0
Cells_Correlation_Correlation_DNA_Brightfield,0
Cells_Correlation_Correlation_DNA_ER,0
Cells_Correlation_Correlation_DNA_Mito,0
Cells_Correlation_Correlation_DNA_RNA,0
Cells_Correlation_Correlation_ER_AGP,0
Cells_Correlation_Correlation_ER_Brightfield,0
Cells_Correlation_Correlation_ER_RNA,0
Cells_Correlation_Correlation_Mito_AGP,0
Cells_Correlation_Correlation_Mito_Brightfield,0
Cells_Correlation_Correlation_Mito_ER,0
Cells_Correlation_Correlation_Mito_RNA,0
Cells_Correlation_Correlation_RNA_AGP,0
Cells_Correlation_Correlation_RNA_Brightfield,0
Cells_Correlation_Costes_AGP_ER,0
Cells_Correlation_Costes_AGP_RNA,0
Cells_Correlation_Costes_Brightfield_AGP,0
Cells_Correlation_Costes_Brightfield_DNA,0
Cells_Correlation_Costes_Brightfield_ER,0
Cells_Correlation_Costes_Brightfield_Mito,0
Cells_Correlation_Costes_Brightfield_RNA,0
Cells_Correlation_Costes_DNA_AGP,0
Cells_Correlation_Costes_DNA_Mito,0
Cells_Correlation_Costes_DNA_RNA,0
Cells_Correlation_Costes_ER_AGP,0
Cells_Correlation_Costes_ER_RNA,0
Cells_Correlation_Costes_RNA_AGP,0
Cells_Correlation_Costes_RNA_ER,0
Cells_Correlation_K_AGP_Brightfield,0
Cells_Correlation_K_AGP_DNA,0
Cells_Correlation_K_AGP_ER,0
Cells_Correlation_K_AGP_RNA,0
Cells_Correlation_K_Brightfield_AGP,0
Cells_Correlation_K_Brightfield_DNA,0
Cells_Correlation_K_Brightfield_ER,0
Cells_Correlation_K_Brightfield_Mito,0
Cells_Correlation_K_Brightfield_RNA,0
Cells_Correlation_K_DNA_AGP,0
Cells_Correlation_K_DNA_Brightfield,0
Cells_Correlation_K_DNA_ER,0
Cells_Correlation_K_DNA_RNA,0
Cells_Correlation_K_ER_AGP,0
Cells_Correlation_K_ER_Brightfield,0
Cells_Correlation_K_ER_DNA,0
Cells_Correlation_K_ER_Mito,0
Cells_Correlation_K_ER_RNA,0
Cells_Correlation_K_Mito_Brightfield,0
Cells_Correlation_K_Mito_ER,0
Cells_Correlation_K_Mito_RNA,0
Cells_Correlation_K_RNA_AGP,0
Cells_Correlation_K_RNA_Brightfield,0
Cells_Correlation_K_RNA_DNA,0
Cells_Correlation_K_RNA_ER,0
Cells_Correlation_K_RNA_Mito,0
Cells_Correlation_Manders_AGP_Brightfield,0
Cells_Correlation_Manders_AGP_DNA,0
Cells_Correlation_Manders_AGP_ER,0
Cells_Correlation_Manders_AGP_Mito,0
Cells_Correlation_Manders_AGP_RNA,0
Cells_Correlation_Manders_Brightfield_AGP,0
Cells_Correlation_Manders_Brightfield_DNA,0
Cells_Correlation_Manders_Brightfield_ER,0
Cells_Correlation_Manders_Brightfield_Mito,0
Cells_Correlation_Manders_Brightfield_RNA,0
Cells_Correlation_Manders_DNA_AGP,0
Cells_Correlation_Manders_DNA_Brightfield,0
Cells_Correlation_Manders_DNA_ER,0
Cells_Correlation_Manders_DNA_Mito,0
Cells_Correlation_Manders_DNA_RNA,0
Cells_Correlation_Manders_ER_AGP,0
Cells_Correlation_Manders_ER_Brightfield,0
Cells_Correlation_Manders_ER_DNA,0
Cells_Correlation_Manders_ER_Mito,0
Cells_Correlation_Manders_ER_RNA,0
Cells_Correlation_Manders_Mito_AGP,0
Cells_Correlation_Manders_Mito_Brightfield,0
Cells_Correlation_Manders_Mito_DNA,0
Cells_Correlation_Manders_Mito_ER,0
Cells_Correlation_Manders_Mito_RNA,0
Cells_Correlation_Manders_RNA_AGP,0
Cells_Correlation_Manders_RNA_Brightfield,0
Cells_Correlation_Manders_RNA_DNA,0
Cells_Correlation_Manders_RNA_ER,0
Cells_Correlation_Manders_RNA_Mito,0
Cells_Correlation_Overlap_AGP_Brightfield,0
Cells_Correlation_Overlap_DNA_AGP,0
Cells_Correlation_Overlap_DNA_Brightfield,0
Cells_Correlation_Overlap_DNA_ER,0
Cells_Correlation_Overlap_DNA_RNA,0
Cells_Correlation_Overlap_ER_AGP,0
Cells_Correlation_Overlap_ER_Brightfield,0
Cells_Correlation_Overlap_ER_RNA,0
Cells_Correlation_Overlap_Mito_Brightfield,0
Cells_Correlation_Overlap_Mito_ER,0
Cells_Correlation_Overlap_Mito_RNA,0
Cells_Correlation_Overlap_RNA_AGP,0
Cells_Correlation_Overlap_RNA_Brightfield,0
Cells_Correlation_RWC_AGP_Brightfield,0
Cells_Correlation_RWC_AGP_DNA,0
Cells_Correlation_RWC_AGP_ER,0
Cells_Correlation_RWC_AGP_Mito,0
Cells_Correlation_RWC_AGP_RNA,0
Cells_Correlation_RWC_Brightfield_AGP,0
Cells_Correlation_RWC_Brightfield_DNA,0
Cells_Correlation_RWC_Brightfield_ER,0
Cells_Correlation_RWC_Brightfield_Mito,0
Cells_Correlation_RWC_Brightfield_RNA,0
Cells_Correlation_RWC_DNA_AGP,0
Cells_Correlation_RWC_DNA_Brightfield,0
Cells_Correlation_RWC_DNA_ER,0
Cells_Correlation_RWC_DNA_Mito,0
Cells_Correlation_RWC_DNA_RNA,0
Cells_Correlation_RWC_ER_AGP,0
Cells_Correlation_RWC_ER_Brightfield,0
Cells_Correlation_RWC_ER_DNA,0
Cells_Correlation_RWC_ER_Mito,0
Cells_Correlation_RWC_ER_RNA,0
Cells_Correlation_RWC_Mito_AGP,0
Cells_Correlation_RWC_Mito_Brightfield,0
Cells_Correlation_RWC_Mito_DNA,0
Cells_Correlation_RWC_Mito_ER,0
Cells_Correlation_RWC_Mito_RNA,0
Cells_Correlation_RWC_RNA_AGP,0
Cells_Correlation_RWC_RNA_Brightfield,0
Cells_Correlation_RWC_RNA_DNA,0
Cells_Correlation_RWC_RNA_ER,0
Cells_Correlation_RWC_RNA_Mito,0
Cells_Granularity_10_AGP,0
Cells_Granularity_10_Brightfield,0
Cells_Granularity_10_ER,0
Cells_Granularity_10_Mito,0
Cells_Granularity_10_RNA,0
Cells_Granularity_11_AGP,0
Cells_Granularity_11_Brightfield,0
Cells_Granularity_11_ER,0
Cells_Granularity_11_Mito,0
Cells_Granularity_11_RNA,0
Cells_Granularity_12_AGP,0
Cells_Granularity_12_Brightfield,0
Cells_Granularity_12_ER,0
Cells_Granularity_12_Mito,0
Cells_Granularity_12_RNA,0
Cells_Granularity_13_AGP,0
Cells_Granularity_13_Brightfield,0
Cells_Granularity_13_ER,0
Cells_Granularity_13_Mito,0
Cells_Granularity_13_RNA,0
Cells_Granularity_14_AGP,0
Cells_Granularity_14_Brightfield,0
Cells_Granularity_14_ER,0
Cells_Granularity_14_Mito,0
Cells_Granularity_14_RNA,0
Cells_Granularity_15_AGP,0
Cells_Granularity_15_Brightfield,0
Cells_Granularity_15_ER,0
Cells_Granularity_15_Mito,0
Cells_Granularity_15_RNA,0
Cells_Granularity_16_AGP,0
Cells_Granularity_16_Brightfield,0
Cells_Granularity_16_ER,0
Cells_Granularity_16_Mito,0
Cells_Granularity_16_RNA,0
Cells_Granularity_1_AGP,0
Cells_Granularity_1_Brightfield,0
Cells_Granularity_1_ER,0
Cells_Granularity_1_Mito,0
Cells_Granularity_1_RNA,0
Cells_Granularity_2_AGP,0
Cells_Granularity_2_Brightfield,0
Cells_Granularity_2_ER,0
Cells_Granularity_2_Mito,0
Cells_Granularity_2_RNA,0
Cells_Granularity_3_AGP,0
Cells_Granularity_3_Brightfield,0
Cells_Granularity_3_ER,0
Cells_Granularity_3_Mito,0
Cells_Granularity_3_RNA,0
Cells_Granularity_4_AGP,0
Cells_Granularity_4_Brightfield,0
Cells_Granularity_4_ER,0
Cells_Granularity_4_Mito,0
Cells_Granularity_4_RNA,0
Cells_Granularity_5_AGP,0
Cells_Granularity_5_Brightfield,0
Cells_Granularity_5_ER,0
Cells_Granularity_5_Mito,0
Cells_Granularity_5_RNA,0
Cells_Granularity_6_AGP,0
Cells_Granularity_6_Brightfield,0
Cells_Granularity_6_ER,0
Cells_Granularity_6_Mito,0
Cells_Granularity_6_RNA,0
Cells_Granularity_7_AGP,0
Cells_Granularity_7_Brightfield,0
Cells_Granularity_7_ER,0
Cells_Granularity_7_Mito,0
Cells_Granularity_7_RNA,0
Cells_Granularity_8_AGP,0
Cells_Granularity_8_Brightfield,0
Cells_Granularity_8_ER,0
Cells_Granularity_8_Mito,0
Cells_Granularity_8_RNA,0
Cells_Granularity_9_AGP,0
Cells_Granularity_9_Brightfield,0
Cells_Granularity_9_ER,0
Cells_Granularity_9_Mito,0
Cells_Granularity_9_RNA,0
Cells_Intensity_IntegratedIntensityEdge_AGP,0
Cells_Intensity_IntegratedIntensityEdge_Brightfield,0
Cells_Intensity_IntegratedIntensityEdge_DNA,0
Cells_Intensity_IntegratedIntensityEdge_ER,0
Cells_Intensity_IntegratedIntensityEdge_Mito,0
Cells_Intensity_IntegratedIntensityEdge_RNA,0
Cells_Intensity_IntegratedIntensity_AGP,0
Cells_Intensity_IntegratedIntensity_Brightfield,0
Cells_Intensity_IntegratedIntensity_DNA,0
Cells_Intensity_IntegratedIntensity_ER,0
Cells_Intensity_IntegratedIntensity_Mito,0
Cells_Intensity_IntegratedIntensity_RNA,0
Cells_Intensity_LowerQuartileIntensity_AGP,0
Cells_Intensity_LowerQuartileIntensity_Brightfield,0
Cells_Intensity_LowerQuartileIntensity_DNA,0
Cells_Intensity_LowerQuartileIntensity_ER,0
Cells_Intensity_LowerQuartileIntensity_Mito,0
Cells_Intensity_LowerQuartileIntensity_RNA,0
Cells_Intensity_MADIntensity_AGP,0
Cells_Intensity_MADIntensity_Brightfield,0
Cells_Intensity_MADIntensity_DNA,0
Cells_Intensity_MADIntensity_ER,0
Cells_Intensity_MADIntensity_Mito,0
Cells_Intensity_MADIntensity_RNA,0
Cells_Intensity_MassDisplacement_AGP,0
Cells_Intensity_MassDisplacement_Brightfield,0
Cells_Intensity_MassDisplacement_DNA,0
Cells_Intensity_MassDisplacement_ER,0
Cells_Intensity_MassDisplacement_Mito,0
Cells_Intensity_MassDisplacement_RNA,0
Cells_Intensity_MaxIntensityEdge_AGP,0
Cells_Intensity_MaxIntensityEdge_Brightfield,0
Cells_Intensity_MaxIntensityEdge_DNA,0
Cells_Intensity_MaxIntensityEdge_ER,0
Cells_Intensity_MaxIntensityEdge_Mito,0
Cells_Intensity_MaxIntensityEdge_RNA,0
Cells_Intensity_MaxIntensity_AGP,0
Cells_Intensity_MaxIntensity_Brightfield,0
Cells_Intensity_MaxIntensity_DNA,0
Cells_Intensity_MaxIntensity_ER,0
Cells_Intensity_MaxIntensity_Mito,0
Cells_Intensity_MaxIntensity_RNA,0
Cells_Intensity_MeanIntensityEdge_AGP,0
Cells_Intensity_MeanIntensityEdge_Brightfield,0
Cells_Intensity_MeanIntensityEdge_DNA,0
Cells_Intensity_MeanIntensityEdge_ER,0
Cells_Intensity_MeanIntensityEdge_Mito,0
Cells_Intensity_MeanIntensityEdge_RNA,0
Cells_Intensity_MeanIntensity_AGP,0
Cells_Intensity_MeanIntensity_Brightfield,0
Cells_Intensity_MeanIntensity_DNA,0
Cells_Intensity_MeanIntensity_ER,0
Cells_Intensity_MeanIntensity_Mito,0
Cells_Intensity_MeanIntensity_RNA,0
Cells_Intensity_MedianIntensity_AGP,0
Cells_Intensity_MedianIntensity_Brightfield,0
Cells_Intensity_MedianIntensity_DNA,0
Cells_Intensity_MedianIntensity_ER,0
Cells_Intensity_MedianIntensity_Mito,0
